,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
19180,BHK1,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,300,15.0,1.0,N,1.0,0.0,CORP_BORE,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19182,BHK2,Seshadripuram,SEMI_FURNISHED,NONE,850,5.0,2.0,N,2.0,2.0,CORP_BORE,1,2.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
19183,BHK2,Nallurahalli,SEMI_FURNISHED,BOTH,1341,0.0,2.0,E,2.0,10.0,CORPORATION,3,1.0,25000.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19184,BHK2,Marenahalli,SEMI_FURNISHED,TWO_WHEELER,800,25.0,1.0,E,2.0,0.0,CORP_BORE,1,0.0,10000.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,0
19185,BHK2,Agaram,NOT_FURNISHED,TWO_WHEELER,900,0.0,1.0,E,0.0,2.0,CORPORATION,2,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
19186,BHK3,Dodda Nekkundi,FULLY_FURNISHED,NONE,1600,12.0,3.0,E,3.0,11.0,CORPORATION,3,3.0,42000.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,Bengaluru,2,1
19187,BHK2,Kamakshi Palya,SEMI_FURNISHED,FOUR_WHEELER,1500,10.0,1.0,W,1.0,2.0,CORP_BORE,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
19188,BHK2,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1275,7.0,2.0,E,2.0,2.0,CORP_BORE,3,2.0,13000.0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,Bengaluru,1,3
19189,BHK2,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,1200,3.0,2.0,N,2.0,0.0,BOREWELL,2,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Bengaluru,1,0
19190,BHK1,JP Nagar,SEMI_FURNISHED,TWO_WHEELER,550,2.0,1.0,N,2.0,2.0,CORP_BORE,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19191,BHK2,Sarakki,SEMI_FURNISHED,TWO_WHEELER,800,4.0,1.0,E,0.0,1.0,CORPORATION,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19192,BHK2,Garudachara Palya,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,N,2.0,1.0,CORP_BORE,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19193,BHK2,GM Palya,SEMI_FURNISHED,TWO_WHEELER,1200,5.0,2.0,N,2.0,1.0,CORP_BORE,1,1.0,16000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Bengaluru,1,0
19195,BHK2,Vidyapeeta ward,NOT_FURNISHED,TWO_WHEELER,700,10.0,1.0,E,0.0,1.0,CORPORATION,2,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
19196,BHK3,Udaya Nagar,SEMI_FURNISHED,BOTH,1800,10.0,3.0,N,3.0,5.0,CORP_BORE,3,1.0,38000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19197,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1450,7.0,2.0,E,2.0,0.0,BOREWELL,3,2.0,22000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,Bengaluru,1,3
19198,BHK3,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,1300,3.0,2.0,N,3.0,1.0,CORP_BORE,3,3.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19199,BHK2,Katriguppe,NOT_FURNISHED,TWO_WHEELER,1200,10.0,1.0,N,0.0,0.0,CORPORATION,1,0.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
19200,BHK1,Dodda Nekkundi,SEMI_FURNISHED,BOTH,900,1.0,1.0,E,5.0,2.0,CORPORATION,1,2.0,12500.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19201,BHK1,C V Raman Nagar,SEMI_FURNISHED,BOTH,700,1.0,1.0,E,1.0,2.0,CORPORATION,1,1.0,12600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bengaluru,1,3
19202,BHK3,Vignananagar,NOT_FURNISHED,FOUR_WHEELER,1800,4.0,4.0,S,0.0,1.0,CORP_BORE,3,2.0,23000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Bengaluru,0,2
19203,BHK4PLUS,HSR Layout,SEMI_FURNISHED,BOTH,2000,6.0,2.0,N,4.0,1.0,CORP_BORE,1,4.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,3
19204,BHK1,ISRO Layout,SEMI_FURNISHED,TWO_WHEELER,400,7.0,1.0,E,1.0,0.0,CORPORATION,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19205,BHK3,Basavanagudi,SEMI_FURNISHED,BOTH,2000,20.0,4.0,N,3.0,1.0,CORPORATION,1,2.0,38000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bengaluru,1,3
19206,BHK3,Kadugodi,SEMI_FURNISHED,BOTH,1480,1.0,2.0,E,3.0,2.0,BOREWELL,3,2.0,21000.0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
19207,BHK2,Varthur,SEMI_FURNISHED,BOTH,1080,7.0,2.0,N,0.0,3.0,CORPORATION,1,2.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19208,BHK3,Vasanthpura Ward,SEMI_FURNISHED,BOTH,1400,5.0,2.0,N,3.0,2.0,CORP_BORE,3,2.0,16000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,Bengaluru,1,3
19209,BHK2,ISRO Layout,NOT_FURNISHED,NONE,800,2.0,1.0,E,0.0,1.0,CORPORATION,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,1
19210,BHK2,Vignananagar,SEMI_FURNISHED,BOTH,1275,4.0,2.0,W,5.0,2.0,BOREWELL,3,2.0,25000.0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
19211,BHK2,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1400,7.0,2.0,N,2.0,2.0,CORP_BORE,1,2.0,18000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19212,BHK2,Gali Anjenaya Temple ward,SEMI_FURNISHED,BOTH,1100,8.0,2.0,E,6.0,1.0,CORPORATION,3,1.0,18000.0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,Bengaluru,1,3
19213,BHK2,Madiwala,SEMI_FURNISHED,BOTH,1800,0.0,2.0,W,2.0,1.0,CORP_BORE,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
19214,BHK2,HSR Layout,SEMI_FURNISHED,BOTH,1670,4.0,2.0,N,2.0,2.0,CORPORATION,1,3.0,32000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19215,BHK3,Nallurahalli,SEMI_FURNISHED,BOTH,2100,0.0,3.0,W,3.0,6.0,CORP_BORE,3,3.0,30000.0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19216,BHK2,Kadugodi,FULLY_FURNISHED,BOTH,1450,1.0,2.0,S,20.0,14.0,CORP_BORE,3,2.0,43000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,Bengaluru,2,3
19217,BHK2,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,1.0,E,1.0,0.0,CORP_BORE,1,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19218,BHK2,Munekolala,SEMI_FURNISHED,TWO_WHEELER,600,1.0,2.0,N,2.0,1.0,CORPORATION,1,0.0,14000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19219,BHK1,Hagadur,SEMI_FURNISHED,BOTH,650,1.0,1.0,N,1.0,1.0,BOREWELL,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19220,BHK3,Kadugodi,SEMI_FURNISHED,BOTH,1800,3.0,3.0,W,4.0,1.0,CORPORATION,3,4.0,22000.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19221,BHK2,VV Puram,SEMI_FURNISHED,BOTH,600,12.0,2.0,E,2.0,1.0,CORPORATION,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
19222,BHK2,Dodda Nekkundi,SEMI_FURNISHED,FOUR_WHEELER,1200,1.0,2.0,N,2.0,3.0,CORP_BORE,3,2.0,25000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,Bengaluru,1,2
19223,BHK2,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,E,3.0,1.0,CORPORATION,1,1.0,19000.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,0
19224,BHK1,Kodihalli,SEMI_FURNISHED,TWO_WHEELER,450,5.0,1.0,N,2.0,0.0,CORP_BORE,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
19225,BHK3,Hagadur,SEMI_FURNISHED,BOTH,1685,3.0,3.0,E,3.0,5.0,BOREWELL,3,3.0,32000.0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,Bengaluru,1,3
19226,BHK2,AGS Layout,SEMI_FURNISHED,TWO_WHEELER,1100,0.0,2.0,N,2.0,2.0,CORP_BORE,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19227,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,1250,5.0,2.0,W,2.0,3.0,BOREWELL,3,2.0,25000.0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,Bengaluru,1,3
19228,BHK2,Jayanagar,SEMI_FURNISHED,BOTH,1200,2.0,2.0,N,2.0,0.0,BOREWELL,2,0.0,20000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,3
19229,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1100,5.0,2.0,N,2.0,1.0,CORP_BORE,3,2.0,21000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,Bengaluru,1,3
19230,BHK1,Jogupalya,SEMI_FURNISHED,TWO_WHEELER,550,0.0,1.0,E,1.0,1.0,BOREWELL,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,1,0
19231,RK1,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,400,8.0,1.0,N,1.0,4.0,CORPORATION,3,1.0,9500.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,Bengaluru,1,2
19232,BHK1,Thubarahalli,SEMI_FURNISHED,BOTH,500,3.0,2.0,N,1.0,3.0,BOREWELL,2,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,3
19233,RK1,Malagala,SEMI_FURNISHED,FOUR_WHEELER,1000,6.0,1.0,E,1.0,1.0,CORPORATION,2,4.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
19234,BHK2,Dodda Nekkundi,SEMI_FURNISHED,FOUR_WHEELER,1200,4.0,2.0,N,3.0,0.0,CORP_BORE,3,1.0,21500.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,2
19235,BHK1,Yediyur Ward,FULLY_FURNISHED,BOTH,500,0.0,1.0,E,1.0,2.0,CORP_BORE,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,2,3
19236,BHK1,Chikkalasandra,SEMI_FURNISHED,TWO_WHEELER,450,0.0,1.0,N,1.0,2.0,CORP_BORE,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19237,BHK2,VV Puram,SEMI_FURNISHED,BOTH,800,1.0,1.0,E,2.0,3.0,CORP_BORE,3,1.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
19238,BHK2,Mahadevapura,SEMI_FURNISHED,FOUR_WHEELER,750,1.0,1.0,E,1.0,3.0,BOREWELL,2,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,2
19239,BHK1,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,400,4.0,1.0,N,1.0,2.0,CORPORATION,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19240,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1200,7.0,2.0,S,6.0,0.0,BOREWELL,3,2.0,20000.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,Bengaluru,1,3
19241,BHK3,Govindaraj Nagar,SEMI_FURNISHED,BOTH,1300,10.0,1.0,S,3.0,0.0,CORPORATION,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bengaluru,1,3
19242,BHK2,Rajarajeshwari Nagar,NOT_FURNISHED,BOTH,1200,1.0,2.0,E,0.0,0.0,CORP_BORE,2,2.0,9000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,0,3
19243,BHK2,AGS Layout,NOT_FURNISHED,TWO_WHEELER,1000,4.0,2.0,N,0.0,2.0,CORPORATION,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
19244,BHK3,Chikkalasandra,SEMI_FURNISHED,TWO_WHEELER,1500,5.0,3.0,E,3.0,1.0,CORP_BORE,1,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19245,BHK1,BTM Layout,SEMI_FURNISHED,NONE,800,5.0,2.0,N,0.0,2.0,CORPORATION,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
19246,BHK1,Kaggadasapura,SEMI_FURNISHED,TWO_WHEELER,490,6.0,1.0,E,2.0,1.0,BOREWELL,3,0.0,9500.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,0
19247,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,700,3.0,2.0,N,2.0,0.0,CORP_BORE,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19248,BHK2,Basavanagudi,SEMI_FURNISHED,BOTH,900,5.0,2.0,N,2.0,0.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
19249,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1350,4.0,2.0,N,2.0,3.0,CORP_BORE,3,2.0,22500.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,Bengaluru,1,3
19250,BHK2,Bellanduru,NOT_FURNISHED,BOTH,1045,5.0,2.0,N,1.0,2.0,CORP_BORE,3,2.0,18000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bengaluru,0,3
19251,BHK3,Hoysala Nagara,SEMI_FURNISHED,BOTH,1740,4.0,3.0,N,3.0,1.0,CORP_BORE,3,2.0,36000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19252,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1180,1.0,2.0,E,4.0,8.0,CORP_BORE,3,3.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Bengaluru,1,3
19253,BHK2,Varthur,SEMI_FURNISHED,BOTH,1130,6.0,2.0,E,2.0,4.0,BOREWELL,3,2.0,23500.0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,Bengaluru,1,3
19254,BHK1,Munekolala,SEMI_FURNISHED,TWO_WHEELER,450,0.0,1.0,N,1.0,0.0,CORPORATION,3,0.0,14000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,0
19255,BHK4,Kadugodi,SEMI_FURNISHED,BOTH,4000,5.0,5.0,E,4.0,0.0,CORP_BORE,2,2.0,39000.0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
19256,BHK4,Govindaraj Nagar,SEMI_FURNISHED,BOTH,1100,0.0,4.0,E,4.0,1.0,CORP_BORE,2,1.0,35000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Bengaluru,1,3
19257,BHK2,Varthur,SEMI_FURNISHED,TWO_WHEELER,650,3.0,1.0,E,2.0,2.0,BOREWELL,2,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19258,BHK3,Others,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,N,3.0,0.0,CORPORATION,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,0
19259,BHK3,Girinagar,SEMI_FURNISHED,BOTH,1900,0.0,3.0,N,3.0,0.0,CORP_BORE,1,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19260,BHK2,Koramangala,SEMI_FURNISHED,NONE,750,5.0,2.0,N,0.0,1.0,BOREWELL,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
19261,BHK3,Hanumantha Nagar,SEMI_FURNISHED,BOTH,1600,6.0,2.0,N,3.0,0.0,CORP_BORE,1,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19262,BHK3,Thubarahalli,SEMI_FURNISHED,BOTH,1490,3.0,2.0,W,3.0,1.0,CORP_BORE,3,1.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,Bengaluru,1,3
19263,BHK2,Kamakshi Palya,SEMI_FURNISHED,TWO_WHEELER,800,10.0,2.0,W,2.0,0.0,CORPORATION,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bengaluru,1,0
19264,RK1,Munekolala,SEMI_FURNISHED,NONE,600,10.0,1.0,N,4.0,0.0,CORPORATION,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
19265,BHK3,Basaveshwaranagar,SEMI_FURNISHED,TWO_WHEELER,1500,1.0,2.0,N,3.0,2.0,CORP_BORE,1,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19266,BHK3,Telecom Layout,SEMI_FURNISHED,TWO_WHEELER,1400,5.0,2.0,E,3.0,1.0,CORP_BORE,3,2.0,25000.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
19267,BHK3,Bhoganahalli,SEMI_FURNISHED,BOTH,1300,0.0,2.0,N,3.0,2.0,BOREWELL,3,2.0,24000.0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,Bengaluru,1,3
19268,BHK2,Nagarabhavi,SEMI_FURNISHED,BOTH,850,6.0,2.0,E,3.0,0.0,CORPORATION,2,0.0,18000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19269,BHK3,Kodihalli,SEMI_FURNISHED,BOTH,1500,6.0,3.0,E,3.0,0.0,CORPORATION,3,1.0,35000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,Bengaluru,1,3
19270,BHK2,Munekolala,SEMI_FURNISHED,BOTH,750,2.0,2.0,W,3.0,2.0,BOREWELL,1,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,3
19271,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1212,0.0,2.0,E,2.0,3.0,BOREWELL,3,2.0,18500.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,Bengaluru,1,3
19272,RK1,Koramangala,SEMI_FURNISHED,TWO_WHEELER,250,4.0,1.0,N,1.0,2.0,CORPORATION,2,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Bengaluru,1,0
19273,BHK2,Shivanagara,NOT_FURNISHED,TWO_WHEELER,800,20.0,1.0,E,0.0,2.0,CORP_BORE,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
19274,BHK3,Kaggadasapura,SEMI_FURNISHED,BOTH,1300,10.0,2.0,N,3.0,1.0,CORPORATION,1,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,3
19275,BHK3,Sitaramapalya,SEMI_FURNISHED,BOTH,1200,1.0,2.0,N,3.0,2.0,CORP_BORE,1,1.0,18000.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,Bengaluru,1,3
19276,BHK3,C V Raman Nagar,SEMI_FURNISHED,BOTH,1600,10.0,3.0,N,2.0,3.0,CORP_BORE,3,2.0,35000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
19277,BHK2,Pattanduru Agrahara,NOT_FURNISHED,TWO_WHEELER,1254,3.0,2.0,W,0.0,1.0,CORP_BORE,3,2.0,25000.0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,Bengaluru,0,0
19278,BHK3,Hagadur,SEMI_FURNISHED,BOTH,1535,2.0,3.0,E,3.0,2.0,CORP_BORE,3,3.0,28000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
19279,BHK1,Madiwala,SEMI_FURNISHED,NONE,600,2.0,1.0,E,6.0,2.0,CORP_BORE,1,2.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,1
19280,BHK3,Kadugodi,SEMI_FURNISHED,BOTH,1250,3.0,2.0,E,2.0,3.0,BOREWELL,3,2.0,23000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19281,BHK3,Ejipura,SEMI_FURNISHED,BOTH,1300,10.0,2.0,E,3.0,1.0,CORPORATION,1,2.0,25000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Bengaluru,1,3
19282,BHK2,Kaveripura,NOT_FURNISHED,NONE,900,5.0,1.0,N,0.0,1.0,CORP_BORE,1,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,1
19283,BHK2,Bommanahalli,SEMI_FURNISHED,NONE,700,3.0,1.0,N,2.0,1.0,CORPORATION,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
19284,BHK2,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,900,15.0,2.0,E,2.0,0.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19285,BHK2,Puttenahalli,SEMI_FURNISHED,BOTH,1050,10.0,2.0,W,3.0,2.0,CORPORATION,3,2.0,20000.0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,Bengaluru,1,3
19286,BHK2,Varthur,FULLY_FURNISHED,FOUR_WHEELER,1180,1.0,2.0,E,1.0,4.0,BOREWELL,3,1.0,20000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,Bengaluru,2,2
19287,BHK1,Varthur,SEMI_FURNISHED,TWO_WHEELER,500,10.0,1.0,N,1.0,2.0,CORP_BORE,3,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19288,BHK2,Banashankari,SEMI_FURNISHED,BOTH,700,10.0,2.0,N,3.0,0.0,CORPORATION,1,0.0,24000.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,Bengaluru,1,3
19289,BHK4,GM Palya,SEMI_FURNISHED,BOTH,1700,0.0,4.0,N,4.0,0.0,CORP_BORE,1,0.0,35000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19290,BHK2,Kottigepalya,SEMI_FURNISHED,FOUR_WHEELER,1100,0.0,2.0,W,2.0,1.0,CORP_BORE,1,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,2
19291,BHK2,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1280,2.0,2.0,E,2.0,2.0,CORP_BORE,3,1.0,21000.0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,Bengaluru,1,3
19292,BHK2,Shanthala Nagar,NOT_FURNISHED,TWO_WHEELER,600,12.0,1.0,E,0.0,1.0,CORPORATION,2,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
19293,BHK2,Varthur,SEMI_FURNISHED,BOTH,1350,5.0,2.0,N,2.0,4.0,CORP_BORE,3,3.0,18000.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19294,BHK1,Jogupalya,SEMI_FURNISHED,TWO_WHEELER,400,2.0,1.0,N,1.0,2.0,CORPORATION,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
19295,BHK2,ISRO Layout,SEMI_FURNISHED,BOTH,1100,10.0,2.0,E,2.0,1.0,CORP_BORE,3,2.0,14500.0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
