,type,locality,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,furnishing_encoded,parking_encoded
14726,4,Dodda Nekkundi,1520,7,3,1,3,2,2,3,3,30000.0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,3
14727,3,Hagadur,1075,6,2,1,2,2,2,3,1,20000.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,3
14728,3,Jaraganahalli Ward,1000,10,2,1,2,2,2,3,1,15000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,3
14729,4,HSR Layout,1500,3,2,3,3,3,2,3,1,40000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,3
14730,4,Hemmigepura,1640,0,2,2,3,1,2,3,2,19000.0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,3
14731,3,Dodda Nekkundi,1080,10,2,2,2,1,2,3,1,24000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
14732,3,Dodda Nekkundi,1100,2,2,2,2,2,1,3,2,17500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14733,3,Ambalipura,600,7,1,1,2,0,3,3,2,11000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
14734,3,Konena Agrahara Ward,1024,0,2,2,3,3,1,3,0,22000.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3
14735,3,C V Raman Nagar,1350,4,2,1,4,0,2,3,2,25000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,3
14736,3,Brookefields,1100,2,2,1,2,3,2,3,2,26500.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,3
14737,3,Ambalipura,1384,3,2,2,2,4,2,3,3,33000.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2,3
14738,2,Puttenahalli,600,5,1,2,1,0,2,3,1,14500.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
14739,2,Nallurahalli,390,0,1,1,1,0,2,3,1,14000.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,3
14740,4,Konena Agrahara Ward,900,14,2,4,3,0,3,3,0,23000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
14741,4,HSR Layout,1433,12,2,2,3,0,3,3,2,31000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
14742,3,Bellanduru,1180,0,2,1,2,4,2,3,1,32000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2
14743,3,Kadugodi,743,0,2,2,2,1,2,3,0,13000.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,3
14744,3,Hoysala Nagara,900,12,2,3,2,2,2,3,1,24000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
14745,4,Munekolala,1500,3,3,2,3,3,3,3,2,26000.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3
14746,3,Bilekahalli,1120,5,2,4,2,1,2,3,2,19000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,3
14747,4,Vignananagar,1800,10,4,2,3,6,3,3,3,25000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
14748,3,Ambalipura,1204,7,2,1,2,2,2,3,1,19000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
14749,3,Thubarahalli,1235,1,2,2,2,3,2,3,2,20000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2
14750,3,Jogupalya,700,10,1,3,1,2,1,3,1,13000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
14751,3,Dodda Nekkundi,1380,0,2,2,2,7,1,3,2,30000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
14752,4,JP Nagar,1560,5,2,4,3,2,2,3,2,25000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,3
14753,3,Varthur,1185,0,2,1,2,2,2,3,1,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3
14754,3,Nallurahalli,1137,0,2,1,2,1,3,3,1,22000.0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,3
14755,4,Ittamadu,1536,8,3,2,3,2,2,3,2,25000.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,3
14756,3,Dodda Nekkundi,1150,0,2,1,2,2,1,3,2,32000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,3
14757,4,Kaadubeesanahalli,1566,2,3,2,3,4,3,3,2,28500.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,3
14758,4,Bommanahalli,1550,9,2,2,2,2,2,3,2,19000.0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,3
14759,4,Bellanduru,1212,10,2,4,3,1,1,3,2,25000.0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3
14760,4,Kadugodi,1300,0,3,2,3,0,2,3,2,45000.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,3
14761,3,Varthur,1175,0,2,4,3,5,3,3,1,18000.0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,3
14762,3,Kaadubeesanahalli,1220,0,2,2,1,3,2,3,1,26500.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,3
14763,3,Bommanahalli,1100,2,2,1,2,2,2,3,1,15000.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,3
14764,4,Pattanduru Agrahara,1475,3,3,4,4,3,3,3,2,42000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3
14765,2,Ambalipura,500,20,1,2,3,1,2,3,0,16000.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,3
14766,4,Lakkasandra,1503,1,3,2,2,1,2,3,2,45000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
14767,3,GM Palya,1270,5,2,2,2,2,2,3,2,22000.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3
14768,4,C V Raman Nagar,1480,8,3,1,3,1,2,3,3,22500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
14769,3,Haralur,1220,4,2,4,1,4,3,3,2,18000.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3
14770,3,Jayanagar,1000,0,2,2,2,3,3,3,2,23000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3
14771,2,HSR Layout,400,0,1,1,2,1,1,3,0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
14772,3,Dodda Nekkundi,1420,1,2,2,2,2,2,3,2,25000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,3
14773,3,AGS Layout,1135,3,2,1,2,1,1,3,1,13200.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
14774,4,Bellanduru,1575,4,3,2,3,12,2,3,1,40000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,2,3
14775,3,Hagadur,1320,0,2,4,2,6,2,3,1,30000.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
14776,3,Prakash Nagar Ward,1180,5,2,1,2,3,2,3,1,30000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
14777,2,Varthur,1068,3,2,2,1,10,2,3,1,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3
14778,2,Shanthala Nagar,900,0,1,1,1,4,3,3,1,22000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
14779,4,Padmanabha Nagar,1536,10,3,3,3,1,2,3,3,25000.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3
14780,3,Bommanahalli,1546,10,2,3,3,4,2,3,2,22000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3
14781,4,Bellanduru,1750,6,3,4,3,4,3,3,3,26000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,3
14782,4,Kadugodi,1706,10,3,3,3,3,2,3,2,35000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
14783,3,Hagadur,1440,3,2,2,2,2,2,3,3,27500.0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,3
14784,3,Hagadur,980,2,2,2,2,4,2,3,1,22000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3
14785,3,Bommanahalli,1167,5,2,1,2,1,2,3,3,16500.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3
14786,3,Varthur,1060,0,2,2,1,0,1,3,1,18000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,3
14787,3,Devarabeesanahalli,1166,0,2,2,2,2,3,3,2,20000.0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,3
14788,2,Varthur,665,1,1,2,1,10,2,3,1,15000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,2,0
14789,3,Varthur,1210,0,2,3,2,12,1,3,1,22500.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
14790,4,Thubarahalli,1600,4,2,2,3,1,2,3,2,24000.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,3
14791,3,Munekolala,750,0,2,2,2,0,3,3,0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14792,4,Hagadur,1650,3,2,1,3,4,3,3,3,18000.0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,2
14793,3,Varthur,1019,0,2,4,3,12,3,3,1,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,2
14794,3,Dodda Nekkundi,1360,5,2,2,2,0,2,3,3,22500.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,3
14795,3,AGS Layout,1050,2,2,4,2,2,2,3,0,15000.0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,3
14796,4,Kaggadasapura,1280,2,2,2,3,0,2,3,2,25000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
14797,3,Bommanahalli,1200,6,2,1,2,1,2,3,1,16000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,3
14798,4,Dodda Nekkundi,1380,6,2,3,3,2,2,3,1,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
14799,4,HSR Layout,1500,10,2,2,3,3,3,3,1,29000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3
14800,2,Cox Town,485,20,1,1,1,1,2,3,1,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
14801,4,Bellanduru,1780,9,3,1,3,7,3,3,2,35000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,2
14802,4,Jogupalya,1600,1,2,1,2,3,2,3,2,35000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
14803,3,Hoodi,1050,2,2,1,2,2,2,3,1,22000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
14804,3,Bellanduru,1100,10,2,1,4,4,2,3,1,23700.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3
14805,4,Bellanduru,1304,0,2,2,3,4,3,3,2,24000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3
14806,4,Bellanduru,2000,1,3,1,3,14,3,3,3,45000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,2,3
14807,3,Hagadur,1232,3,2,2,4,4,3,3,3,24000.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3
14808,3,Thubarahalli,1150,3,2,4,2,5,2,3,1,25000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
14809,4,Konena Agrahara Ward,1800,5,3,2,3,3,2,3,3,40000.0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,2,3
14810,3,Hoodi,1255,5,2,1,2,9,2,3,3,25000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2
14811,3,Pattanduru Agrahara,1260,2,2,1,2,1,3,3,3,24000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,3
14812,4,Varthur,1390,1,2,2,4,1,2,3,2,18000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,3
14813,3,Hagadur,1250,3,2,2,4,2,3,3,1,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
14814,4,Malleshpalya,1695,7,2,1,3,4,1,3,2,26500.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3
14815,3,Rajarajeshwari Nagar,1200,1,2,2,2,2,2,3,1,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
14816,3,Hoodi,900,0,2,1,2,3,2,3,2,20000.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3
14817,3,Kaggadasapura,1400,10,4,4,4,0,2,3,1,25000.0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3
14818,3,Devarabeesanahalli,1360,2,2,1,2,3,3,3,1,25000.0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,3
14819,4,Kaggadasapura,1495,9,3,4,3,1,1,3,2,21000.0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,3
14820,3,Munekolala,1210,0,2,2,2,3,2,3,1,25000.0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,3
14821,4,Ejipura,1950,10,2,3,3,5,1,3,1,35000.0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,3
14822,3,Hoodi,1170,10,2,1,2,2,2,3,2,22000.0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,3
14823,4,Nallurahalli,1648,0,3,2,4,1,3,3,3,27000.0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3
14824,3,Dodda Nekkundi,860,10,2,2,2,1,2,3,1,20000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,3
14825,4,Hoodi,1314,0,2,2,2,1,3,3,1,18000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,3
14826,3,Dodda Nekkundi,1080,9,2,2,2,2,1,3,2,22000.0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3
14827,3,Rajarajeshwari Nagar,1000,0,2,1,2,2,2,3,1,17000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
14828,4,Hagadur,1330,5,2,2,3,1,2,3,1,21250.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3
14829,4,Sitaramapalya,2145,0,3,2,2,17,2,3,3,35000.0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,3
14830,3,Hemmigepura,1452,3,2,1,3,1,2,3,1,15000.0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,2,3
14831,3,Marathahalli,1310,5,2,2,2,8,2,3,2,27000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,3
14832,3,Sitaramapalya,1300,2,2,2,4,5,1,3,2,25000.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,2,3
14833,3,Ramagondanahalli,750,0,2,2,2,3,3,3,1,16800.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
14834,3,Ambalipura,1000,10,2,4,2,2,2,3,0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
14835,4,Garudachara Palya,1550,0,3,2,2,2,2,3,3,26000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3
14836,4,Others,1550,0,3,2,3,3,2,3,2,45000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2
14837,3,Hoodi,1525,8,2,1,2,2,3,3,2,15000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3
14838,4,Rajarajeshwari Nagar,1475,1,3,4,4,0,3,3,1,20000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3
14839,4,Varthur,1499,9,3,1,3,5,1,3,2,35000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,3
14840,4,AGS Layout,1295,0,2,2,3,1,1,3,1,18000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
14841,2,Konena Agrahara Ward,650,8,1,2,1,4,3,3,1,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14842,3,Vijayanagar,1100,1,2,2,2,3,2,3,2,22000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
14843,3,Pattabhiram Nagar,1120,10,2,1,2,0,2,3,3,20000.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
14844,4,Hosakerehalli,1300,0,2,2,3,1,2,3,1,16000.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,3
14845,4,C V Raman Nagar,1500,7,3,3,3,2,2,3,3,49000.0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,3
14846,3,Munekolala,1210,0,2,2,3,11,3,3,1,25000.0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,3
14847,4,Domlur,1490,1,2,3,3,1,2,3,2,40000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,3
14848,3,Varthur,1200,0,2,2,4,11,3,3,1,30000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,2,2
14849,3,Bellanduru,1197,0,2,4,2,5,2,3,1,35000.0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3
14850,3,Bellanduru,1270,3,2,1,4,1,3,3,3,25500.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
14851,3,Vignananagar,1200,8,2,1,3,3,2,3,2,16500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
14852,4,Ambalipura,1600,1,3,4,3,0,3,3,2,26500.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
14853,3,Bellanduru,1248,2,2,1,2,1,2,3,1,35000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3
14854,4,Kaadubeesanahalli,1730,0,3,4,3,7,3,3,2,43000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3
14855,3,Vignananagar,1200,15,2,2,2,1,1,3,1,22000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3
14856,4,Varthur,1950,8,3,2,4,0,2,3,1,36000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,3
14857,4,Kadugodi,1570,4,2,2,3,1,2,3,3,28000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,2
14858,3,Rajarajeshwari Nagar,1225,5,2,1,2,1,2,3,2,13000.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
14859,3,Dodda Nekkundi,1300,8,2,3,2,1,2,3,3,29000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
14860,3,Bhoganahalli,1100,0,2,4,2,3,3,3,2,21000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,3
14861,3,Vishveshwara Puram,1000,10,2,1,2,1,2,3,0,27000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
14862,3,Hagadur,1350,0,2,4,2,4,2,3,2,22000.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,3
14863,4,Nallurahalli,1500,3,3,2,3,4,3,3,3,22500.0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,3
14864,3,Varthur,1100,2,2,2,2,11,2,3,1,20000.0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,3
14865,3,Nagarabhavi,750,0,2,1,2,1,1,3,1,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14866,3,Others,820,15,1,4,2,3,2,3,3,15000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
14867,4,Bommanahalli,1781,1,3,2,3,3,2,3,3,30000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
14868,3,Rajarajeshwari Nagar,930,3,2,4,2,3,2,3,3,10000.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,3
14869,4,Hagadur,1450,0,3,1,3,3,2,3,2,21000.0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,3
14870,4,Hagadur,1790,0,3,2,3,4,2,3,3,28000.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,3
14871,4,Bellanduru,1550,0,3,2,3,3,1,3,1,30000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
14872,2,HSR Layout,600,10,1,2,1,3,1,3,1,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14873,3,Konena Agrahara Ward,1180,7,2,2,3,4,1,3,2,27500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
14874,4,Kaggadasapura,1400,0,3,1,3,1,2,3,2,30000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
14875,3,Maruthi Seva Nagar,1030,17,2,1,2,1,1,3,2,32000.0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,3
14876,3,Pattanduru Agrahara,1301,4,2,4,2,0,2,3,1,26000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3
14877,3,Katriguppe,1200,6,3,1,2,1,1,3,0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
14878,4,Dodda Nekkundi,1200,3,3,1,3,1,1,3,1,22000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3
14879,3,Puttenahalli,1150,8,2,4,3,3,2,3,2,22500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,2,3
14880,3,Halasuru,960,11,2,2,3,1,2,3,1,20000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
14881,4,Devasandra,1526,0,2,2,3,14,2,3,3,36000.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14882,3,Hongasandra,600,0,1,4,1,2,2,3,1,12500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
14883,3,GM Palya,1200,12,2,4,2,0,2,3,2,17500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
14884,3,Bellanduru,1265,0,2,1,2,0,3,3,1,25000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,2
14885,3,Rajarajeshwari Nagar,1280,1,2,2,2,3,1,3,2,15000.0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3
14886,3,Jeevanbhima Nagar,1200,15,2,4,3,1,3,3,2,21000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
14887,4,Srinivasapura,1460,2,2,2,3,4,2,3,3,17000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,3
14888,4,Kadugodi,1839,1,3,2,3,14,3,3,2,34000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
14889,4,Kadugodi,1721,2,3,2,4,3,2,3,3,20000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,3
14890,2,JP Nagar,330,1,1,1,1,2,1,3,1,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
14891,4,Chikkalasandra,1300,0,2,1,2,0,2,3,1,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3
14892,4,Mangammanapalya,1500,4,2,1,3,4,2,3,2,31000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3
14893,4,Bommanahalli,1470,10,3,4,3,0,2,3,2,18000.0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,3
14894,4,Hagadur,1648,2,3,2,2,3,3,3,1,28000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,3
14895,1,Domlur,200,0,1,1,1,0,2,3,0,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
14896,4,Malleshpalya,1280,10,2,1,3,4,2,3,3,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3
14897,3,Thubarahalli,1100,5,2,2,3,3,2,3,2,22000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,3
14898,3,Panathur,1030,0,2,1,2,1,2,3,1,18000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3
14899,2,Thubarahalli,400,0,1,1,1,3,2,3,1,15000.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,3
14900,4,Yemaluru,1500,4,3,1,2,3,3,3,2,26000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3
14901,3,Bellanduru,1100,9,2,2,2,4,1,3,1,22000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3
14902,4,Nayandahalli Ward,1325,2,2,1,3,5,3,3,1,24700.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,3
14903,2,Madiwala,450,1,1,2,1,1,1,3,0,10500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14904,3,Benniganahalli Ward,1000,4,2,2,2,0,2,3,1,19000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
14905,4,Chikkalasandra,1300,3,2,2,3,1,2,3,1,16500.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
