type,locality,gym,lift,swimming_pool,negotiable,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,PARK,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
3,Girinagar,0,0,0,0,600,5.0,1.0,2,2.0,2.0,3.0,CORPORATION,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Marathahalli,0,1,0,0,1200,0.0,2.0,1,2.0,1.0,3.0,CORP_BORE,AP,2.0,20000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
4,Chamarajpet,0,0,0,0,1800,5.0,3.0,1,3.0,2.0,3.0,CORP_BORE,AP,2.0,35000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
4,Ambalipura,1,1,1,1,1793,2.0,3.0,1,6.0,1.0,5.0,BOREWELL,AP,1.0,40000.0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,Bengaluru,2,3
2,Ittamadu,0,0,0,1,600,6.0,1.0,1,1.0,1.0,2.0,CORP_BORE,IF,1.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
4,Kaadubeesanahalli,1,1,1,0,1900,1.0,3.0,1,5.0,9.0,10.0,BOREWELL,AP,2.0,45000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,Bengaluru,2,3
2,Jeevanbhima Nagar,0,1,0,0,360,0.0,1.0,1,1.0,3.0,4.0,CORP_BORE,AP,0.0,27000.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,Bengaluru,2,3
3,Pattabhiram Nagar,0,0,0,0,670,18.0,2.0,1,2.0,1.0,2.0,CORPORATION,IF,1.0,15300.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Bengaluru,1,1
4,Bellanduru,0,1,0,1,1350,5.0,2.0,1,3.0,5.0,5.0,BOREWELL,AP,2.0,26000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,Bengaluru,1,3
2,Jakkasandra,0,0,0,1,450,2.0,1.0,2,1.0,2.0,3.0,CORPORATION,IF,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
4,Vignananagar,0,1,0,0,1450,5.0,2.0,2,4.0,2.0,4.0,CORP_BORE,AP,3.0,20000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bengaluru,1,3
2,HSR Layout,0,0,0,1,500,3.0,1.0,1,1.0,1.0,5.0,CORPORATION,IH,1.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,2,0
3,Kumaraswamy Layout,0,1,0,0,963,10.0,2.0,4,2.0,1.0,4.0,CORP_BORE,AP,1.0,15000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Bengaluru,1,3
3,Padmanabha Nagar,1,1,0,1,1000,5.0,2.0,2,2.0,1.0,5.0,CORPORATION,AP,2.0,14000.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Bengaluru,1,3
4,Devasandra,1,1,1,1,2000,1.0,3.0,3,5.0,10.0,13.0,CORP_BORE,AP,4.0,42000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
3,Rajarajeshwari Nagar,0,0,0,1,900,5.0,2.0,3,1.0,0.0,2.0,BOREWELL,AP,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,0,3
3,Marathahalli,0,0,0,1,750,3.0,2.0,2,3.0,2.0,3.0,CORPORATION,IH,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Kamalanagara,0,0,0,1,1200,22.0,2.0,1,2.0,0.0,1.0,CORP_BORE,AP,0.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Nallurahalli,0,0,0,0,1189,1.0,2.0,4,1.0,1.0,15.0,CORP_BORE,AP,2.0,23000.0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,Bengaluru,1,3
4,Kadugodi,1,1,1,1,1535,4.0,3.0,4,5.0,0.0,4.0,CORPORATION,AP,1.0,26500.0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,Bengaluru,1,3
4,Hagadur,1,1,1,1,1590,1.0,2.0,2,5.0,2.0,4.0,CORP_BORE,AP,1.0,23000.0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,Bengaluru,1,3
5,Madiwala,0,0,0,1,1850,5.0,3.0,1,8.0,1.0,3.0,CORPORATION,IF,3.0,35000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Bengaluru,1,0
3,Hagadur,0,1,0,1,1000,1.0,2.0,2,3.0,1.0,3.0,CORPORATION,AP,0.0,19000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,Bengaluru,1,3
4,Marenahalli,0,0,0,1,1500,0.0,2.0,1,3.0,1.0,1.0,CORP_BORE,IF,1.0,27000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Haralur,0,0,0,1,1000,3.0,2.0,1,4.0,1.0,2.0,BOREWELL,IF,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bengaluru,1,3
3,Mangammanapalya,1,1,1,1,1150,3.0,2.0,1,2.0,0.0,4.0,CORP_BORE,IF,2.0,27000.0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,Bengaluru,1,3
3,HAL Airport Ward,0,0,0,1,600,8.0,1.0,1,1.0,0.0,0.0,CORPORATION,IH,1.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
3,Basavanagudi,0,0,0,1,1100,5.0,2.0,4,2.0,1.0,2.0,CORPORATION,IH,1.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Marenahalli,0,0,0,1,600,6.0,2.0,2,2.0,2.0,2.0,CORP_BORE,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Others,0,0,0,1,1250,8.0,2.0,2,2.0,0.0,1.0,CORP_BORE,IF,0.0,19000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Bengaluru,1,3
3,Sriramamandir Ward,0,0,0,1,800,10.0,1.0,3,2.0,0.0,2.0,CORP_BORE,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,0
3,Yelchenahalli Ward,0,0,0,1,800,5.0,2.0,1,1.0,2.0,2.0,CORP_BORE,IF,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bengaluru,1,1
4,Shakambari Nagar,0,1,0,1,1100,0.0,2.0,4,3.0,3.0,4.0,CORP_BORE,AP,1.0,30000.0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,Bengaluru,1,3
3,GM Palya,0,1,0,1,1050,11.0,2.0,1,4.0,2.0,5.0,CORP_BORE,AP,3.0,22000.0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,3
4,Kamakshi Palya,0,0,0,1,1700,7.0,2.0,4,4.0,0.0,1.0,CORPORATION,IF,0.0,35000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Bengaluru,1,3
3,Dodda Nekkundi,1,1,1,1,1330,0.0,2.0,2,2.0,4.0,14.0,CORPORATION,AP,1.0,30000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,3
4,Kadugodi,1,1,1,1,1750,2.0,3.0,2,3.0,5.0,8.0,CORP_BORE,AP,2.0,28000.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,Bengaluru,1,3
2,Maruthi Mandir ward,0,0,0,1,600,10.0,1.0,1,2.0,0.0,1.0,CORPORATION,IH,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,2
3,Varthur,0,1,0,0,1095,3.0,2.0,1,2.0,2.0,4.0,CORPORATION,AP,2.0,16000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,Bengaluru,1,3
2,Dodda Nekkundi,0,0,0,1,1200,5.0,1.0,1,1.0,0.0,3.0,CORPORATION,IF,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,1
4,Sarakki,0,1,0,1,1650,6.0,3.0,4,6.0,2.0,3.0,CORP_BORE,AP,3.0,25000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,Bengaluru,1,3
3,HAL Airport Ward,0,0,0,0,800,0.0,1.0,2,2.0,2.0,2.0,CORPORATION,IH,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Bengaluru,1,1
3,HSR Layout,0,0,0,0,2200,0.0,2.0,2,2.0,3.0,3.0,CORP_BORE,IF,1.0,50000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
4,Hosakerehalli,0,0,0,0,2600,10.0,3.0,3,2.0,0.0,2.0,CORP_BORE,IH,3.0,28000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bengaluru,1,3
3,Hanumantha Nagar,0,0,0,1,1100,10.0,1.0,2,0.0,0.0,1.0,CORP_BORE,IF,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,0,3
2,Bilekahalli,0,0,0,1,400,0.0,1.0,2,1.0,1.0,4.0,CORP_BORE,IF,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Bengaluru,1,1
4,Garudachara Palya,1,1,1,0,1925,9.0,3.0,3,3.0,4.0,10.0,BOREWELL,AP,4.0,29500.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,Bengaluru,1,3
2,Bellanduru,0,0,0,0,500,10.0,1.0,2,0.0,1.0,1.0,BOREWELL,IF,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Bengaluru,0,1
3,Agaram,1,1,1,1,1322,8.0,2.0,4,2.0,0.0,4.0,BOREWELL,AP,2.0,22000.0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,Bengaluru,1,3
3,Katriguppe,0,0,0,1,800,6.0,2.0,1,2.0,0.0,3.0,CORP_BORE,IF,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
2,Basavanagudi,0,0,0,1,600,10.0,1.0,2,1.0,1.0,3.0,CORPORATION,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Bellanduru,0,0,0,1,900,0.0,2.0,2,2.0,0.0,2.0,CORP_BORE,IF,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
2,Madiwala,0,0,0,0,600,4.0,1.0,1,1.0,3.0,6.0,BOREWELL,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Vignananagar,0,0,0,0,1300,12.0,2.0,2,3.0,1.0,3.0,CORP_BORE,IF,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Bengaluru,1,2
3,Ittamadu,0,0,0,1,700,10.0,2.0,2,2.0,2.0,2.0,CORP_BORE,IF,0.0,10250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
2,Bellanduru,0,0,0,1,800,5.0,1.0,1,1.0,2.0,2.0,CORPORATION,IF,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Bengaluru,1,1
2,Thippasandra,0,0,0,0,450,3.0,1.0,1,1.0,2.0,2.0,CORPORATION,IF,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,1
3,C V Raman Nagar Ward,0,1,0,0,1050,10.0,3.0,1,2.0,5.0,5.0,CORPORATION,AP,2.0,16000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,3
3,BTM Layout,0,0,0,0,1000,5.0,2.0,2,6.0,1.0,3.0,CORP_BORE,IH,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Siddapura,1,1,1,1,1435,0.0,2.0,2,3.0,4.0,4.0,BOREWELL,AP,1.0,26000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,Bengaluru,1,3
3,Deepanjali Nagar,0,0,0,1,750,3.0,2.0,2,3.0,0.0,3.0,CORP_BORE,IF,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,HSR Layout,1,1,1,1,1750,5.0,3.0,2,3.0,6.0,6.0,CORP_BORE,AP,2.0,40000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,Bengaluru,1,3
3,Hosakerehalli,0,0,0,1,1000,8.0,2.0,2,2.0,1.0,1.0,CORPORATION,IF,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Srinagar,0,0,0,1,748,0.0,1.0,4,2.0,2.0,2.0,CORPORATION,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Vannarpetai,0,0,0,1,800,6.0,2.0,2,2.0,2.0,3.0,CORP_BORE,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Rajarajeshwari Nagar,0,1,0,1,1500,6.0,2.0,2,2.0,3.0,3.0,CORP_BORE,IF,2.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Bellanduru,1,1,1,1,1200,1.0,2.0,2,2.0,0.0,5.0,CORP_BORE,AP,1.0,26000.0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,Bengaluru,1,3
3,Yemaluru,0,0,0,0,1200,8.0,3.0,2,3.0,0.0,1.0,BOREWELL,IH,2.0,23000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,Bengaluru,1,3
1,Bellanduru,0,0,0,1,250,1.0,1.0,1,1.0,3.0,4.0,CORP_BORE,IF,0.0,8300.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Vannarpetai,0,0,0,1,600,1.0,1.0,1,0.0,2.0,3.0,CORP_BORE,IF,1.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,0,1
2,C V Raman Nagar Ward,0,0,0,0,340,12.0,1.0,2,1.0,2.0,2.0,CORPORATION,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
2,Jeevanbhima Nagar,0,1,0,1,700,10.0,1.0,2,1.0,2.0,5.0,CORP_BORE,AP,0.0,21000.0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,Bengaluru,2,3
1,Koramangala,0,0,0,0,325,5.0,1.0,1,1.0,2.0,2.0,CORP_BORE,IF,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bengaluru,1,1
4,Hagadur,1,1,0,0,1470,0.0,2.0,2,9.0,4.0,4.0,BOREWELL,AP,4.0,20000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bengaluru,1,3
2,Jeevanbhima Nagar,0,0,0,1,350,10.0,1.0,2,1.0,0.0,3.0,CORP_BORE,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Puttenahalli,0,0,0,1,1000,2.0,2.0,1,2.0,2.0,3.0,CORP_BORE,AP,2.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Kaggadasapura,1,0,0,1,1200,3.0,2.0,2,2.0,2.0,2.0,CORP_BORE,IF,1.0,17000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Bengaluru,1,3
3,Bellanduru,0,1,0,1,1000,1.0,2.0,2,2.0,3.0,10.0,CORP_BORE,AP,2.0,15000.0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
3,Banashankari,0,0,0,1,1000,10.0,2.0,1,2.0,1.0,2.0,CORPORATION,IF,1.0,15000.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Bengaluru,1,3
4,Padmanabha Nagar,1,1,1,1,1400,10.0,3.0,2,3.0,3.0,4.0,CORP_BORE,AP,1.0,15000.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,Bengaluru,1,3
3,Jayamahal,0,1,0,1,1200,2.0,3.0,4,0.0,2.0,4.0,CORP_BORE,AP,1.0,32000.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,Bengaluru,0,3
4,Girinagar,0,0,0,1,1650,5.0,2.0,2,4.0,1.0,1.0,CORP_BORE,IF,2.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Amarjyothi Nagar,0,0,0,1,750,5.0,2.0,1,2.0,1.0,3.0,CORPORATION,IH,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Udaya Nagar,0,0,0,1,800,5.0,1.0,2,0.0,0.0,1.0,CORPORATION,IH,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bengaluru,1,1
3,Banashankari,0,0,0,1,1200,10.0,1.0,1,2.0,2.0,2.0,CORP_BORE,IF,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Rajarajeshwari Nagar,0,0,0,1,2400,3.0,3.0,2,3.0,1.0,2.0,CORP_BORE,IH,2.0,24000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bengaluru,1,3
3,Sitaramapalya,1,1,1,1,960,10.0,2.0,2,2.0,1.0,4.0,CORP_BORE,AP,2.0,19000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,Bengaluru,1,3
4,Marenahalli,0,0,0,0,2400,6.0,2.0,3,3.0,1.0,1.0,CORP_BORE,IH,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Ejipura,0,0,0,1,700,2.0,2.0,1,1.0,2.0,4.0,CORPORATION,IF,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
3,Varthur,1,1,1,1,1013,0.0,2.0,2,2.0,12.0,13.0,BOREWELL,AP,1.0,23000.0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,Bengaluru,1,3
3,Devasandra,0,0,0,0,1000,3.0,1.0,2,2.0,0.0,0.0,CORP_BORE,IH,2.0,23000.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,2,1
3,Hosa Tippasandra,0,0,0,0,800,15.0,2.0,1,0.0,0.0,1.0,CORPORATION,IH,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,0,2
2,Banashankari,0,0,0,0,400,6.0,1.0,2,0.0,2.0,2.0,CORPORATION,IF,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
1,Others,0,0,0,1,700,0.0,1.0,4,3.0,1.0,5.0,BOREWELL,AP,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,0
3,Mangammanapalya,0,0,0,0,800,1.0,2.0,3,2.0,1.0,4.0,CORPORATION,IF,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bengaluru,1,1
4,Rajarajeshwari Nagar,1,1,1,1,1250,2.0,2.0,1,3.0,2.0,6.0,CORP_BORE,AP,2.0,18500.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,Bengaluru,1,3
3,Devasandra,0,0,0,1,1100,1.0,2.0,1,4.0,4.0,4.0,CORP_BORE,AP,2.0,30000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,Bengaluru,2,3
2,C V Raman Nagar,0,0,0,1,750,1.0,1.0,1,1.0,0.0,3.0,CORP_BORE,IH,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
2,Marathahalli,0,0,0,1,650,4.0,1.0,4,2.0,3.0,4.0,BOREWELL,IF,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Bhuvaneshwari Nagar,0,0,0,1,750,5.0,2.0,2,3.0,0.0,2.0,CORPORATION,IF,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,AGS Layout,0,0,0,0,1800,10.0,3.0,1,3.0,0.0,1.0,CORPORATION,IH,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
5,Banashankari,0,0,0,1,700,5.0,4.0,2,4.0,0.0,2.0,CORPORATION,IH,2.0,28000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Bengaluru,1,3
3,Yelchenahalli Ward,0,1,0,0,1200,3.0,2.0,2,4.0,3.0,3.0,CORP_BORE,IF,1.0,12000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Bengaluru,1,1
3,Thubarahalli,0,0,0,1,1100,5.0,2.0,1,2.0,2.0,2.0,CORPORATION,IF,2.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
2,Shivaji Nagar,0,0,0,1,350,5.0,1.0,1,0.0,2.0,2.0,CORPORATION,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,0,1
4,Hagadur,0,1,0,1,2000,0.0,2.0,1,2.0,4.0,5.0,CORP_BORE,AP,2.0,20000.0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,Bengaluru,1,3
1,JP Nagar,0,0,0,1,300,5.0,1.0,1,1.0,2.0,2.0,CORPORATION,IF,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,0
3,Jayanagar,0,0,0,1,800,5.0,1.0,2,1.0,2.0,2.0,CORP_BORE,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
3,Vannarpetai,1,0,0,1,1000,5.0,2.0,1,0.0,0.0,4.0,CORPORATION,IH,1.0,13000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,0,2
4,Varthur,1,1,0,1,1540,0.0,2.0,4,3.0,3.0,4.0,BOREWELL,AP,3.0,25000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Bengaluru,1,3
3,Bellanduru,0,0,0,1,1500,10.0,3.0,2,7.0,0.0,2.0,CORPORATION,IF,0.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Bengaluru,1,3
3,Varthur,0,0,0,0,800,2.0,1.0,2,2.0,3.0,4.0,BOREWELL,IF,1.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Bengaluru,1,1
3,JP Nagar,0,0,0,1,900,15.0,1.0,2,2.0,1.0,1.0,CORP_BORE,IF,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
4,Banashankari,0,0,0,1,1400,15.0,2.0,3,3.0,1.0,2.0,CORPORATION,IF,2.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Madiwala,0,0,0,0,600,2.0,3.0,2,2.0,0.0,3.0,CORPORATION,IF,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,1
4,Katriguppe,0,0,0,1,1100,4.0,3.0,1,2.0,2.0,2.0,CORPORATION,IF,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Hagadur,1,1,1,1,1184,0.0,2.0,1,2.0,2.0,4.0,CORP_BORE,AP,4.0,18000.0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
3,Sampangiram Nagar Ward,0,0,0,1,400,10.0,1.0,4,0.0,0.0,1.0,CORPORATION,IF,0.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,0,1
3,Hoodi,0,0,0,0,1200,9.0,2.0,1,4.0,0.0,3.0,CORP_BORE,AP,1.0,21000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,3
4,Kumaraswamy Layout,0,0,0,1,2000,0.0,2.0,1,3.0,0.0,2.0,CORPORATION,IH,1.0,28000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Others,0,0,0,1,800,0.0,2.0,2,2.0,2.0,2.0,CORP_BORE,IH,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Varthur,0,1,0,1,1012,0.0,2.0,4,2.0,8.0,13.0,CORP_BORE,AP,1.0,22000.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,Bengaluru,1,2
3,BTM Layout,0,1,0,1,1130,13.0,2.0,1,2.0,3.0,3.0,CORP_BORE,AP,2.0,23500.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,Bengaluru,1,3
3,Thubarahalli,1,1,1,1,900,10.0,2.0,4,2.0,3.0,3.0,CORP_BORE,AP,2.0,23000.0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,1
