,Property Type,Property Size,Property Age,Number of Bathrooms,Property Facing Direction,Cupboard Availability,Floor Information,Water Supply Type,Building Type,Number of Balconies,Property Rent,Lift Availability,Gym Availability,Internet Availability,Air Conditioning Availability,Clubhouse Availability,Intercom Availability,Pool Availability,Covered Parking Availability,Fire Safety Measures,Servant Room Availability,Security Measures,Solar Charging Availability,Greenery/Park View,Rainwater Harvesting Availability,Sewage Treatment Plant Availability,Housekeeping Services,Power Backup Availability,Visitor Parking Availability,Furnishing Type (Encoded),Parking Type (Encoded),Property Zone - Bangalore East,Property Zone - Bangalore North,Property Zone - Bangalore South
14951,3,600,7,1,1,2,0,3,3,2,11000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0
14954,3,1024,0,2,2,3,3,1,3,0,22000.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3,1,0,0
14959,3,1350,4,2,1,4,0,2,3,2,25000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,3,1,0,0
14960,3,1100,2,2,1,2,3,2,3,2,26500.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,3,1,0,0
14961,3,1384,3,2,2,2,4,2,3,3,33000.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2,3,0,0,1
14965,2,600,5,1,2,1,0,2,3,1,14500.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,1
14966,2,390,0,1,1,1,0,2,3,1,14000.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,3,1,0,0
14969,4,900,14,2,4,3,0,3,3,0,23000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
14971,4,1433,12,2,2,3,0,3,3,2,31000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,0,0,1
14973,3,1180,0,2,1,2,4,2,3,1,32000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1
14974,3,743,0,2,2,2,1,2,3,0,13000.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,3,1,0,0
14975,3,900,12,2,3,2,2,2,3,1,24000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0
14979,4,1500,3,3,2,3,3,3,3,2,26000.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,1,0,0
14981,3,1120,5,2,4,2,1,2,3,2,19000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,3,0,0,1
14985,4,1800,10,4,2,3,6,3,3,3,25000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0
14990,3,1204,7,2,1,2,2,2,3,1,19000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
14991,3,1235,1,2,2,2,3,2,3,2,20000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0
14992,3,700,10,1,3,1,2,1,3,1,13000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0
14993,3,1380,0,2,2,2,7,1,3,2,30000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
14997,4,1560,5,2,4,3,2,2,3,2,25000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,3,0,0,1
14999,3,1185,0,2,1,2,2,2,3,1,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3,1,0,0
15000,3,1137,0,2,1,2,1,3,3,1,22000.0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,3,1,0,0
15001,4,1536,8,3,2,3,2,2,3,2,25000.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,3,0,0,1
15002,3,1150,0,2,1,2,2,1,3,2,32000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,3,1,0,0
15006,4,1566,2,3,2,3,4,3,3,2,28500.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,3,1,0,0
15011,4,1550,9,2,2,2,2,2,3,2,19000.0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,3,0,0,1
15012,4,1212,10,2,4,3,1,1,3,2,25000.0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15015,4,1300,0,3,2,3,0,2,3,2,45000.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,3,1,0,0
15020,3,1175,0,2,4,3,5,3,3,1,18000.0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,0
15023,3,1220,0,2,2,1,3,2,3,1,26500.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0,0
15026,3,1100,2,2,1,2,2,2,3,1,15000.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,3,0,0,1
15027,4,1475,3,3,4,4,3,3,3,2,42000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,1,0,0
15036,2,500,20,1,2,3,1,2,3,0,16000.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,3,0,0,1
15038,4,1503,1,3,2,2,1,2,3,2,45000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,0,0,1
15039,3,1443,8,2,1,2,1,2,3,3,32000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,3,0,1,0
15040,3,1270,5,2,2,2,2,2,3,2,22000.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,1,0,0
15041,4,1480,8,3,1,3,1,2,3,3,22500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
15042,3,1200,17,2,1,2,1,1,3,3,27000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,3,0,1,0
15046,3,1220,4,2,4,1,4,3,3,2,18000.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,0,0,1
15048,3,1000,0,2,2,2,3,3,3,2,23000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3,0,1,0
15052,2,400,0,1,1,2,1,1,3,0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
15054,3,1420,1,2,2,2,2,2,3,2,25000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,3,1,0,0
15057,3,1135,3,2,1,2,1,1,3,1,13200.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
15058,4,1575,4,3,2,3,12,2,3,1,40000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,2,3,1,0,0
15059,3,1320,0,2,4,2,6,2,3,1,30000.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
15060,3,1180,5,2,1,2,3,2,3,1,30000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,1,0
15068,2,1068,3,2,2,1,10,2,3,1,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,1,0,0
15072,2,900,0,1,1,1,4,3,3,1,22000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0
15073,4,1536,10,3,3,3,1,2,3,3,25000.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,0,0,1
15076,3,1546,10,2,3,3,4,2,3,2,22000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
15077,4,1750,6,3,4,3,4,3,3,3,26000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,3,1,0,0
15079,4,1706,10,3,3,3,3,2,3,2,35000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,0,0
15083,3,1440,3,2,2,2,2,2,3,3,27500.0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,3,1,0,0
15085,3,980,2,2,2,2,4,2,3,1,22000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3,1,0,0
15090,3,1167,5,2,1,2,1,2,3,3,16500.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1
15093,3,1060,0,2,2,1,0,1,3,1,18000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,3,1,0,0
15096,3,1166,0,2,2,2,2,3,3,2,20000.0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,3,1,0,0
15098,2,665,1,1,2,1,10,2,3,1,15000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,2,0,1,0,0
15100,3,1210,0,2,3,2,12,1,3,1,22500.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
15103,4,1600,4,2,2,3,1,2,3,2,24000.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,3,1,0,0
15105,3,750,0,2,2,2,0,3,3,0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15108,4,1650,3,2,1,3,4,3,3,3,18000.0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,2,1,0,0
15111,3,1019,0,2,4,3,12,3,3,1,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,2,1,0,0
15112,3,1360,5,2,2,2,0,2,3,3,22500.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,3,1,0,0
15114,3,1050,2,2,4,2,2,2,3,0,15000.0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
15117,4,1280,2,2,2,3,0,2,3,2,25000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
15121,3,1200,6,2,1,2,1,2,3,1,16000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,3,0,0,1
15122,4,1380,6,2,3,3,2,2,3,1,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
15126,4,1500,10,2,2,3,3,3,3,1,29000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
15127,2,485,20,1,1,1,1,2,3,1,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
15128,4,1780,9,3,1,3,7,3,3,2,35000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,2,0,0,1
15130,4,1600,1,2,1,2,3,2,3,2,35000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0
15132,3,1050,2,2,1,2,2,2,3,1,22000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0
15136,3,1100,10,2,1,4,4,2,3,1,23700.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0
15137,4,1304,0,2,2,3,4,3,3,2,24000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3,1,0,0
15148,4,2000,1,3,1,3,14,3,3,3,45000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,2,3,1,0,0
15150,3,1232,3,2,2,4,4,3,3,3,24000.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,1,0,0
15153,3,1150,3,2,4,2,5,2,3,1,25000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0
15159,4,1800,5,3,2,3,3,2,3,3,40000.0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,2,3,1,0,0
15163,3,1255,5,2,1,2,9,2,3,3,25000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2,1,0,0
15164,3,1260,2,2,1,2,1,3,3,3,24000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,3,1,0,0
15167,4,1390,1,2,2,4,1,2,3,2,18000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15169,3,1250,3,2,2,4,2,3,3,1,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0,0
15174,4,1695,7,2,1,3,4,1,3,2,26500.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3,1,0,0
15177,3,1200,1,2,2,2,2,2,3,1,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1
15178,3,900,0,2,1,2,3,2,3,2,20000.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0
15179,3,1400,10,4,4,4,0,2,3,1,25000.0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,3,1,0,0
15180,3,1360,2,2,1,2,3,3,3,1,25000.0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,3,1,0,0
15184,4,1495,9,3,4,3,1,1,3,2,21000.0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,3,1,0,0
15188,3,1210,0,2,2,2,3,2,3,1,25000.0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15191,4,1950,10,2,3,3,5,1,3,1,35000.0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,3,0,0,1
15193,3,1170,10,2,1,2,2,2,3,2,22000.0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,3,1,0,0
15198,4,1648,0,3,2,4,1,3,3,3,27000.0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3,1,0,0
15199,3,860,10,2,2,2,1,2,3,1,20000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,3,1,0,0
15202,4,1314,0,2,2,2,1,3,3,1,18000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,3,1,0,0
15204,3,1080,9,2,2,2,2,1,3,2,22000.0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,1,0,0
15206,3,1000,0,2,1,2,2,2,3,1,17000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1
15207,4,1330,5,2,2,3,1,2,3,1,21250.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3,1,0,0
15209,4,2145,0,3,2,2,17,2,3,3,35000.0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,3,1,0,0
15210,3,1452,3,2,1,3,1,2,3,1,15000.0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,2,3,0,0,1
15214,3,1310,5,2,2,2,8,2,3,2,27000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15217,3,1300,2,2,2,4,5,1,3,2,25000.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,2,3,1,0,0
15218,3,750,0,2,2,2,3,3,3,1,16800.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
15219,3,1000,10,2,4,2,2,2,3,0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
15221,4,1550,0,3,2,2,2,2,3,3,26000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,1,0,0
15223,4,1550,0,3,2,3,3,2,3,2,45000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2,1,0,0
15224,3,1525,8,2,1,2,2,3,3,2,15000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,1,0,0
15225,4,1475,1,3,4,4,0,3,3,1,20000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
15228,4,1499,9,3,1,3,5,1,3,2,35000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
15237,4,1295,0,2,2,3,1,1,3,1,18000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,1
15240,2,650,8,1,2,1,4,3,3,1,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
15241,3,1100,1,2,2,2,3,2,3,2,22000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0
15245,3,1120,10,2,1,2,0,2,3,3,20000.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
15247,4,1300,0,2,2,3,1,2,3,1,16000.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,3,0,0,1
15248,4,1500,7,3,3,3,2,2,3,3,49000.0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,3,1,0,0
15253,3,1210,0,2,2,3,11,3,3,1,25000.0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,3,1,0,0
15257,4,1490,1,2,3,3,1,2,3,2,40000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,1,0
15267,3,1200,0,2,2,4,11,3,3,1,30000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,2,2,1,0,0
15272,3,1197,0,2,4,2,5,2,3,1,35000.0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3,0,0,1
15273,3,1270,3,2,1,4,1,3,3,3,25500.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0,0
15274,3,1200,8,2,1,3,3,2,3,2,16500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0
15275,4,1600,1,3,4,3,0,3,3,2,26500.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
15277,3,1248,2,2,1,2,1,2,3,1,35000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,1,0,0
15281,4,1730,0,3,4,3,7,3,3,2,43000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,0,0
15282,3,1200,15,2,2,2,1,1,3,1,22000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0
15286,4,1950,8,3,2,4,0,2,3,1,36000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
15291,4,1570,4,2,2,3,1,2,3,3,28000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,2,1,0,0
15294,3,1225,5,2,1,2,1,2,3,2,13000.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1
15299,3,1300,8,2,3,2,1,2,3,3,29000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15302,3,1100,0,2,4,2,3,3,3,2,21000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,3,1,0,0
15305,3,1000,10,2,1,2,1,2,3,0,27000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0
15306,3,1350,0,2,4,2,4,2,3,2,22000.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,3,1,0,0
15307,4,1500,3,3,2,3,4,3,3,3,22500.0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,3,1,0,0
15309,3,1100,2,2,2,2,11,2,3,1,20000.0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,3,1,0,0
15311,3,750,0,2,1,2,1,1,3,1,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
15314,3,820,15,1,4,2,3,2,3,3,15000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
15315,4,1781,1,3,2,3,3,2,3,3,30000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,0,1
15316,3,930,3,2,4,2,3,2,3,3,10000.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0,0,1
15325,4,1450,0,3,1,3,3,2,3,2,21000.0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,3,1,0,0
15328,4,1790,0,3,2,3,4,2,3,3,28000.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15332,4,1550,0,3,2,3,3,1,3,1,30000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
15333,2,600,10,1,2,1,3,1,3,1,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15334,3,1180,7,2,2,3,4,1,3,2,27500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15335,4,1400,0,3,1,3,1,2,3,2,30000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3,1,0,0
15338,3,1030,17,2,1,2,1,1,3,2,32000.0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,3,0,1,0
15344,3,1301,4,2,4,2,0,2,3,1,26000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,1,0,0
15349,3,1200,6,3,1,2,1,1,3,0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
15350,4,1200,3,3,1,3,1,1,3,1,22000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,0,0
15354,3,1150,8,2,4,3,3,2,3,2,22500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,2,3,0,0,1
15357,3,960,11,2,2,3,1,2,3,1,20000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,1,0
15359,4,1526,0,2,2,3,14,2,3,3,36000.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
15364,3,600,0,1,4,1,2,2,3,1,12500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
15369,3,1200,12,2,4,2,0,2,3,2,17500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0
15370,3,1265,0,2,1,2,0,3,3,1,25000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,2,1,0,0
15371,3,1280,1,2,2,2,3,1,3,2,15000.0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3,0,0,1
15373,3,1200,15,2,4,3,1,3,3,2,21000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0
15374,4,1460,2,2,2,3,4,2,3,3,17000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
15381,4,1839,1,3,2,3,14,3,3,2,34000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
15383,4,1721,2,3,2,4,3,2,3,3,20000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,1,0,0
15385,2,330,1,1,1,1,2,1,3,1,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,1
15386,4,1300,0,2,1,2,0,2,3,1,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0,0,1
15387,4,1500,4,2,1,3,4,2,3,2,31000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
15391,4,1470,10,3,4,3,0,2,3,2,18000.0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,3,0,0,1
15395,4,1648,2,3,2,2,3,3,3,1,28000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,3,1,0,0
15396,1,200,0,1,1,1,0,2,3,0,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
15398,4,1280,10,2,1,3,4,2,3,3,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,1,0,0
15404,3,1100,5,2,2,3,3,2,3,2,22000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,3,1,0,0
15406,3,1030,0,2,1,2,1,2,3,1,18000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1,0,0
15408,2,400,0,1,1,1,3,2,3,1,15000.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,3,1,0,0
15411,4,1500,4,3,1,2,3,3,3,2,26000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3,1,0,0
15417,3,1100,9,2,2,2,4,1,3,1,22000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15418,4,1325,2,2,1,3,5,3,3,1,24700.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,3,0,0,1
15420,2,450,1,1,2,1,1,1,3,0,10500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
15421,3,1000,4,2,2,2,0,2,3,1,19000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0
15422,4,1300,3,2,2,3,1,2,3,1,16500.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,0,1
15425,3,1020,10,2,4,2,3,1,3,2,18000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0
15428,3,1106,7,2,1,2,2,2,3,2,22000.0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,3,1,0,0
15429,3,1240,8,3,4,3,2,3,3,2,22000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,3,1,0,0
15431,2,1700,8,1,3,1,6,2,3,1,11300.0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,3,1,0,0
15432,2,400,1,1,3,1,1,2,3,0,12000.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1
15436,3,950,1,2,1,2,3,2,3,1,18000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,1,0
15443,4,1320,7,2,2,3,1,1,3,1,22000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,1
