,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
10098,3,Madiwala,SEMI_FURNISHED,BOTH,1050,1.0,2.0,2,2.0,2.0,2,3,1.0,21500.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,1,3
10102,4,Hoodi,SEMI_FURNISHED,BOTH,1727,10.0,3.0,2,3.0,1.0,1,3,3.0,23500.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,3
10109,3,GM Palya,SEMI_FURNISHED,BOTH,1500,4.0,2.0,2,2.0,2.0,2,3,2.0,26000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1,3
10115,4,Chikkalasandra,SEMI_FURNISHED,BOTH,1270,2.0,2.0,1,3.0,2.0,1,3,3.0,15000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
10120,3,Kadugodi,SEMI_FURNISHED,BOTH,1115,3.0,2.0,2,3.0,4.0,2,3,1.0,23000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2,1,3
10121,3,Shanthala Nagar,SEMI_FURNISHED,BOTH,1000,5.0,2.0,2,1.0,1.0,2,3,2.0,28000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1,3
10127,3,Thubarahalli,SEMI_FURNISHED,BOTH,1124,0.0,2.0,4,2.0,1.0,3,3,2.0,26000.0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,2,1,3
10129,3,Munekolala,SEMI_FURNISHED,BOTH,1201,0.0,2.0,2,4.0,2.0,3,3,2.0,18000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,2,1,3
10131,4,Pantarapalya,SEMI_FURNISHED,BOTH,1350,2.0,4.0,2,3.0,3.0,2,3,2.0,20000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,3
10135,4,Kaggadasapura,SEMI_FURNISHED,BOTH,1515,4.0,3.0,2,3.0,1.0,2,3,2.0,25000.0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,2,1,3
10136,3,Bellanduru,SEMI_FURNISHED,BOTH,1255,1.0,2.0,2,2.0,3.0,2,3,1.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,3
10140,3,Hagadur,SEMI_FURNISHED,BOTH,1475,0.0,2.0,2,2.0,1.0,2,3,2.0,26500.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,3
10141,3,Munekolala,FULLY_FURNISHED,BOTH,1135,2.0,2.0,2,4.0,2.0,3,3,2.0,22000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,2,3
10145,3,Sitaramapalya,SEMI_FURNISHED,BOTH,925,10.0,2.0,2,2.0,4.0,2,3,2.0,18500.0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,2,1,3
10147,3,Devarabeesanahalli,SEMI_FURNISHED,FOUR_WHEELER,1528,7.0,3.0,1,4.0,7.0,2,3,2.0,37000.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,2
10149,4,Bommanahalli,SEMI_FURNISHED,BOTH,1700,2.0,3.0,2,3.0,1.0,3,3,3.0,30000.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,3
10151,4,Bellanduru,SEMI_FURNISHED,BOTH,1225,5.0,3.0,2,2.0,3.0,2,3,1.0,28000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,3
10152,4,Hosakerehalli,SEMI_FURNISHED,TWO_WHEELER,880,5.0,2.0,2,3.0,1.0,2,3,2.0,14500.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0
10156,3,Kaggadasapura,SEMI_FURNISHED,BOTH,1150,8.0,2.0,2,2.0,4.0,1,3,1.0,13000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3
10161,3,Hagadur,FULLY_FURNISHED,BOTH,1180,2.0,2.0,1,4.0,3.0,1,3,2.0,22500.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2,2,3
10162,3,Varthur,SEMI_FURNISHED,BOTH,1105,2.0,2.0,2,2.0,2.0,3,3,2.0,14000.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
10166,4,Thubarahalli,SEMI_FURNISHED,FOUR_WHEELER,1800,10.0,3.0,1,3.0,2.0,2,3,3.0,30000.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,1,2
10171,3,Shanthi Nagar,SEMI_FURNISHED,BOTH,1250,2.0,2.0,4,2.0,1.0,2,3,1.0,40000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,3
10172,3,Ambalipura,SEMI_FURNISHED,TWO_WHEELER,800,3.0,1.0,2,2.0,3.0,3,3,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10173,3,Madhuranagara,SEMI_FURNISHED,BOTH,1025,0.0,2.0,1,3.0,1.0,3,3,2.0,16500.0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,3
10175,3,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1200,1.0,2.0,4,2.0,2.0,2,3,1.0,24000.0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,2,1,3
10176,4,AGS Layout,SEMI_FURNISHED,BOTH,1440,3.0,3.0,2,3.0,2.0,2,3,3.0,16000.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,3
10178,3,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,BOTH,1050,3.0,2.0,2,2.0,4.0,2,3,1.0,16500.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,2,1,3
10182,3,Bellanduru,SEMI_FURNISHED,BOTH,1304,7.0,2.0,1,2.0,6.0,2,3,2.0,30000.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,3
10186,4,Hagadur,SEMI_FURNISHED,FOUR_WHEELER,1910,0.0,3.0,2,3.0,13.0,2,3,2.0,40000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2
10187,3,HSR Layout,SEMI_FURNISHED,BOTH,1200,6.0,2.0,1,2.0,2.0,2,3,2.0,27000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,2,1,3
10188,3,Hoodi,SEMI_FURNISHED,FOUR_WHEELER,1090,10.0,2.0,2,2.0,3.0,3,3,3.0,18000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,2,1,2
10189,3,Munekolala,FULLY_FURNISHED,BOTH,1050,1.0,2.0,4,4.0,1.0,1,3,3.0,25000.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2,3
10194,3,Varthur,SEMI_FURNISHED,BOTH,1175,1.0,2.0,2,2.0,3.0,3,3,1.0,21000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,2,1,3
10200,4,Bellanduru,SEMI_FURNISHED,BOTH,1537,0.0,3.0,2,2.0,9.0,2,3,2.0,32000.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,3
10201,3,Pattanduru Agrahara,FULLY_FURNISHED,BOTH,1065,2.0,2.0,1,4.0,2.0,3,3,1.0,25000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,3
10208,3,Deepanjali Nagar,SEMI_FURNISHED,BOTH,950,8.0,2.0,4,2.0,4.0,2,3,1.0,15000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,3
10209,2,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,550,0.0,1.0,2,3.0,2.0,3,3,1.0,10500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0
10210,4,Kaadubeesanahalli,FULLY_FURNISHED,BOTH,1560,10.0,3.0,1,3.0,2.0,3,3,3.0,37000.0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,2,2,3
10211,3,Kadugodi,SEMI_FURNISHED,BOTH,1165,0.0,2.0,1,2.0,4.0,1,3,2.0,20000.0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,3
10212,4,Ramagondanahalli,SEMI_FURNISHED,BOTH,1100,0.0,2.0,4,3.0,2.0,2,3,1.0,16000.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
10213,3,Puttenahalli,SEMI_FURNISHED,BOTH,2000,5.0,2.0,3,2.0,1.0,2,3,2.0,20000.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,2,1,3
10220,4,AGS Layout,FULLY_FURNISHED,BOTH,1400,1.0,2.0,2,2.0,1.0,3,3,2.0,25000.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3
10223,3,Hoodi,SEMI_FURNISHED,BOTH,1136,2.0,2.0,1,3.0,2.0,2,3,2.0,25000.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,2,1,3
10233,3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1292,6.0,2.0,1,2.0,3.0,2,3,1.0,16000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2,1,3
10234,3,Dodda Nekkundi,FULLY_FURNISHED,FOUR_WHEELER,1198,10.0,2.0,2,2.0,3.0,2,3,2.0,27000.0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,2,2,2
10236,3,Madiwala,SEMI_FURNISHED,BOTH,1250,5.0,2.0,2,2.0,0.0,2,3,1.0,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
10240,2,Koramangala,SEMI_FURNISHED,TWO_WHEELER,800,8.0,1.0,1,1.0,2.0,1,3,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0
10242,3,Thubarahalli,SEMI_FURNISHED,BOTH,1199,5.0,2.0,2,1.0,2.0,1,3,3.0,20000.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2,1,3
10244,3,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1365,2.0,2.0,2,2.0,2.0,3,3,2.0,25000.0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,2,1,3
10248,3,Thubarahalli,FULLY_FURNISHED,BOTH,1200,5.0,2.0,2,2.0,0.0,2,3,3.0,28000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,2,2,3
10255,3,Kaadubeesanahalli,SEMI_FURNISHED,BOTH,1359,0.0,2.0,2,2.0,3.0,1,3,1.0,32000.0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3
10260,4,Hoodi,SEMI_FURNISHED,BOTH,1700,4.0,2.0,2,3.0,9.0,2,3,2.0,28000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,3
10262,4,Hoodi,SEMI_FURNISHED,BOTH,1400,8.0,3.0,4,3.0,4.0,2,3,2.0,24000.0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,2,1,3
10268,3,Kadugodi,SEMI_FURNISHED,BOTH,1200,1.0,2.0,2,2.0,2.0,1,3,1.0,22000.0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,2,1,3
10271,4,Hagadur,SEMI_FURNISHED,BOTH,1532,0.0,2.0,2,3.0,0.0,2,3,3.0,21000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,3
10276,3,Konena Agrahara Ward,FULLY_FURNISHED,BOTH,1192,7.0,2.0,2,2.0,0.0,2,3,1.0,27500.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,3
10278,4,Bhoganahalli,SEMI_FURNISHED,BOTH,1300,1.0,2.0,1,3.0,2.0,3,3,2.0,24000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,2,1,3
10279,4,Hoodi,SEMI_FURNISHED,BOTH,1915,5.0,3.0,2,3.0,9.0,2,3,1.0,31000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,3
10285,3,HSR Layout,SEMI_FURNISHED,BOTH,800,0.0,2.0,1,2.0,4.0,2,3,1.0,26500.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
10286,3,Bellanduru,SEMI_FURNISHED,BOTH,1231,0.0,2.0,4,2.0,0.0,2,3,1.0,30000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,1,3
10290,3,Bellanduru,FULLY_FURNISHED,BOTH,1000,15.0,2.0,4,2.0,5.0,2,3,2.0,26000.0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2,2,3
10295,4,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1724,0.0,3.0,2,3.0,12.0,2,3,2.0,32000.0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,3
10297,4,Hagadur,SEMI_FURNISHED,BOTH,1650,7.0,3.0,2,3.0,1.0,3,3,3.0,24000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,2,1,3
10305,3,Kadugodi,FULLY_FURNISHED,BOTH,1272,1.0,2.0,1,2.0,11.0,2,3,1.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2,2,3
10311,3,Ambalipura,SEMI_FURNISHED,FOUR_WHEELER,1100,1.0,2.0,2,2.0,1.0,2,3,1.0,22000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2
10314,3,Gali Anjenaya Temple ward,SEMI_FURNISHED,BOTH,1063,10.0,2.0,1,2.0,2.0,2,3,2.0,14000.0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,2,1,3
10315,4,Malleshpalya,SEMI_FURNISHED,BOTH,1316,5.0,3.0,1,4.0,4.0,2,3,2.0,21000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
10319,4,Hoodi,SEMI_FURNISHED,BOTH,2032,1.0,3.0,2,3.0,7.0,2,3,3.0,36000.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,3
10321,4,Haralur,SEMI_FURNISHED,BOTH,1771,0.0,3.0,1,4.0,0.0,2,3,3.0,30000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,3
10326,3,Mangammanapalya,SEMI_FURNISHED,FOUR_WHEELER,1500,9.0,3.0,1,2.0,4.0,1,3,2.0,32500.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,1,2
10328,3,Yelchenahalli Ward,SEMI_FURNISHED,BOTH,1050,12.0,2.0,2,2.0,1.0,2,3,1.0,15000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,3
10329,4,Bellanduru,SEMI_FURNISHED,BOTH,1869,10.0,3.0,1,4.0,2.0,3,3,3.0,31000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,1,3
10330,3,Kodihalli,SEMI_FURNISHED,BOTH,950,10.0,2.0,2,2.0,1.0,1,3,1.0,20000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,1,3
10331,3,Hagadur,SEMI_FURNISHED,BOTH,1260,4.0,2.0,2,1.0,3.0,3,3,3.0,20000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,2,1,3
10332,3,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1331,8.0,2.0,3,3.0,8.0,1,3,3.0,30000.0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,2,1,3
10338,3,Chikkapete,SEMI_FURNISHED,TWO_WHEELER,800,0.0,1.0,1,2.0,1.0,2,3,1.0,18000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0
10340,4,Kempapura,SEMI_FURNISHED,BOTH,1300,1.0,3.0,2,3.0,2.0,2,3,2.0,20000.0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,3
10342,3,Varthur,SEMI_FURNISHED,FOUR_WHEELER,1140,1.0,2.0,2,2.0,1.0,3,3,1.0,14500.0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,2,1,2
10344,3,Haralur,SEMI_FURNISHED,BOTH,1323,4.0,2.0,2,2.0,3.0,3,3,2.0,18000.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,3
10347,3,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,600,0.0,1.0,2,2.0,2.0,1,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10348,3,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1040,3.0,2.0,2,2.0,3.0,2,3,2.0,18000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
10349,3,Bommanahalli,SEMI_FURNISHED,BOTH,1000,0.0,2.0,2,2.0,2.0,2,3,0.0,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,1,3
10353,3,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,850,0.0,2.0,2,2.0,4.0,3,3,1.0,17000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
10354,3,Vasanthpura Ward,FULLY_FURNISHED,BOTH,925,8.0,2.0,4,2.0,3.0,2,3,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,3
10358,3,Halasuru,SEMI_FURNISHED,BOTH,1000,3.0,2.0,1,2.0,1.0,2,3,1.0,30000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
10359,4,Puttenahalli,SEMI_FURNISHED,BOTH,1900,3.0,3.0,1,3.0,4.0,1,3,2.0,30000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
10361,3,Varthur,SEMI_FURNISHED,BOTH,1285,0.0,2.0,2,2.0,7.0,2,3,3.0,22500.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,2,1,3
10362,4,Bellanduru,SEMI_FURNISHED,BOTH,1749,0.0,3.0,1,3.0,8.0,3,3,2.0,38000.0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,2,1,3
10365,2,HSR Layout,FULLY_FURNISHED,TWO_WHEELER,500,0.0,1.0,2,1.0,0.0,2,3,0.0,32000.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0
10369,3,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,800,5.0,1.0,2,2.0,0.0,1,3,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10373,3,Hagadur,SEMI_FURNISHED,BOTH,1450,4.0,2.0,2,4.0,5.0,3,3,2.0,20000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,2,1,3
10374,3,Kadugodi,FULLY_FURNISHED,BOTH,1295,3.0,2.0,2,4.0,4.0,2,3,3.0,30000.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,2,2,3
10385,3,Madhuranagara,SEMI_FURNISHED,BOTH,900,0.0,2.0,2,2.0,3.0,2,3,2.0,17000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,1,3
10393,4,Mangammanapalya,SEMI_FURNISHED,BOTH,1404,5.0,2.0,1,3.0,3.0,2,3,2.0,26000.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2,1,3
10394,4,Ambalipura,SEMI_FURNISHED,BOTH,1400,0.0,2.0,2,3.0,3.0,2,3,2.0,30000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,3
10399,3,Yemaluru,SEMI_FURNISHED,BOTH,1000,3.0,2.0,2,2.0,1.0,3,3,0.0,18000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
10402,3,Munekolala,FULLY_FURNISHED,BOTH,1300,1.0,2.0,4,2.0,2.0,2,3,3.0,29000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,2,3
10403,3,BTM Layout,SEMI_FURNISHED,BOTH,1040,4.0,2.0,1,2.0,3.0,2,3,2.0,18000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
10406,3,Kodihalli,SEMI_FURNISHED,BOTH,1250,10.0,2.0,2,2.0,3.0,2,3,2.0,27500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,3
10407,3,Nallurahalli,SEMI_FURNISHED,BOTH,1000,3.0,2.0,1,2.0,0.0,2,3,1.0,19000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,3
10410,4,Nallurahalli,SEMI_FURNISHED,BOTH,1555,1.0,3.0,2,3.0,3.0,3,3,2.0,27000.0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,2,1,3
10413,4,Udaya Nagar,SEMI_FURNISHED,BOTH,1450,10.0,3.0,1,3.0,1.0,2,3,2.0,26500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
10416,4,Ambalipura,SEMI_FURNISHED,BOTH,2022,2.0,3.0,1,3.0,4.0,2,3,1.0,40000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3
10417,4,Vidyapeeta ward,SEMI_FURNISHED,BOTH,1200,3.0,2.0,4,3.0,1.0,2,3,3.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,3
10422,3,Kaggadasapura,SEMI_FURNISHED,BOTH,1185,5.0,2.0,2,2.0,2.0,2,3,3.0,18500.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
10430,2,Bommanahalli,FULLY_FURNISHED,BOTH,500,0.0,1.0,1,1.0,1.0,3,3,1.0,20000.0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,3
10439,1,Brookefields,FULLY_FURNISHED,BOTH,900,0.0,1.0,1,1.0,6.0,3,3,0.0,10000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,3
10441,3,Kempapura,SEMI_FURNISHED,TWO_WHEELER,1180,0.0,2.0,4,2.0,3.0,3,3,2.0,27000.0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0
10443,3,Kottigepalya,SEMI_FURNISHED,BOTH,1200,3.0,2.0,2,2.0,4.0,2,3,2.0,15000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3
10444,4,Kadugodi,SEMI_FURNISHED,BOTH,1385,2.0,2.0,2,3.0,3.0,3,3,2.0,20000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,3
10449,3,Hoysala Nagara,SEMI_FURNISHED,BOTH,1100,10.0,2.0,2,2.0,2.0,2,3,3.0,30000.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,3
10451,3,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1365,1.0,2.0,2,3.0,2.0,3,3,2.0,27000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,2,1,3
10453,4,Varthur,SEMI_FURNISHED,BOTH,1555,0.0,3.0,2,3.0,2.0,3,3,2.0,20000.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,2,1,3
10456,3,Bilekahalli,SEMI_FURNISHED,FOUR_WHEELER,800,5.0,2.0,2,2.0,2.0,3,3,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
10457,2,Hongasandra,SEMI_FURNISHED,TWO_WHEELER,600,1.0,1.0,4,1.0,2.0,2,3,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10460,4,Ejipura,SEMI_FURNISHED,TWO_WHEELER,1600,15.0,2.0,2,3.0,5.0,2,3,2.0,35000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0
10461,3,Puttenahalli,SEMI_FURNISHED,NONE,1100,15.0,2.0,1,2.0,5.0,2,3,1.0,17000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,2,1,1
10465,4,Jaraganahalli Ward,SEMI_FURNISHED,BOTH,1150,5.0,2.0,2,2.0,1.0,1,3,3.0,17000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,3
10468,3,Hoodi,SEMI_FURNISHED,TWO_WHEELER,801,3.0,1.0,2,2.0,1.0,3,3,2.0,12000.0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,2,1,0
10469,2,Hoysala Nagara,SEMI_FURNISHED,BOTH,700,8.0,1.0,1,2.0,4.0,1,3,1.0,9500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
10474,4,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,1500,13.0,3.0,3,3.0,1.0,2,3,1.0,22000.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,1,2
10475,4,Yelchenahalli Ward,SEMI_FURNISHED,BOTH,1000,5.0,2.0,1,3.0,0.0,2,3,1.0,12000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3
10476,3,Hagadur,SEMI_FURNISHED,BOTH,1075,1.0,2.0,2,3.0,1.0,3,3,2.0,17500.0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,2,1,3
10477,3,Hagadur,SEMI_FURNISHED,BOTH,1200,5.0,2.0,2,2.0,1.0,3,3,2.0,23000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,2,1,3
10479,3,Bhoganahalli,SEMI_FURNISHED,BOTH,1090,0.0,2.0,1,2.0,4.0,3,3,2.0,20000.0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,2,1,3
10484,3,Nallurahalli,SEMI_FURNISHED,BOTH,1223,0.0,2.0,4,2.0,3.0,2,3,2.0,23000.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,3
10485,3,Lakkasandra,SEMI_FURNISHED,BOTH,600,0.0,2.0,4,2.0,1.0,1,3,1.0,25000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
10487,3,AECS Layout,SEMI_FURNISHED,BOTH,1260,10.0,2.0,1,2.0,4.0,2,3,2.0,22000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,1,3
