type,locality,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,furnishing_encoded,parking_encoded
4,Kadugodi,1860,5,3,1,3,2,2,3,3,25500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
3,Katriguppe,990,12,2,4,2,3,2,3,1,14000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,3
2,Jakkasandra,700,0,2,3,1,2,1,3,1,16000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3
3,Bellanduru,1255,2,2,2,2,9,2,3,1,25000,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
4,Rajarajeshwari Nagar,1450,2,3,1,3,1,2,3,2,17000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3
3,Varthur,1457,2,2,2,3,4,3,3,2,25000,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,3
3,C V Raman Nagar,1000,6,2,3,2,3,2,3,2,22000,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,2,2
3,Bellanduru,970,10,2,1,2,1,2,3,2,19000,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3
3,Hosakerehalli,1000,8,2,2,2,3,1,3,1,12000,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3
4,HSR Layout,1700,10,3,4,3,4,2,3,3,33000,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,3
3,Vignananagar,1241,1,2,2,2,1,2,3,2,21000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3
3,Konena Agrahara Ward,1058,8,2,2,2,4,2,3,2,26000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,3
4,Brookefields,1530,5,3,2,3,1,2,3,2,37000,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2
3,Rajarajeshwari Nagar,1100,5,2,2,2,2,2,3,0,12950,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,Bommanahalli,1180,4,2,2,2,1,3,3,1,17000,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,3
4,Garudachara Palya,1630,5,3,2,3,5,3,3,2,50000,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2,3
3,Hagadur,1060,0,2,1,2,1,2,3,2,23000,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,3
4,Dodda Nekkundi,1860,0,3,1,3,6,2,3,2,40000,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2
3,Sunkenahalli Ward,750,2,1,2,4,3,2,3,1,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,Yelchenahalli Ward,500,0,1,2,1,0,2,3,0,8498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Bilekahalli,1100,7,2,2,2,1,2,3,3,16000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3
4,Varthur,1340,1,2,2,2,14,2,3,1,21000,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,3
3,Konena Agrahara Ward,1165,10,2,1,2,1,2,3,2,24000,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
4,Varthur,1770,9,3,2,3,2,1,3,2,35000,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,3
4,Srinivasapura,1196,1,2,1,2,1,1,3,1,23000,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,3
3,Dodda Nekkundi,1000,4,2,4,2,4,2,3,2,15500,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,3
4,Varthur,1855,2,3,4,3,5,3,3,2,44000,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3
3,Thubarahalli,1285,5,2,4,2,1,2,3,1,21500,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,3
4,Shakambari Nagar,1800,0,4,1,4,7,2,3,2,25000,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,3
3,Munekolala,1100,7,2,1,4,3,2,3,2,15000,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
3,Srinivasapura,1200,3,2,2,3,4,2,3,2,17000,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3
3,C V Raman Nagar,970,10,2,3,2,2,3,3,2,18000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4,Dodda Nekkundi,1654,6,3,2,3,12,2,3,2,40000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3
3,Hagadur,1116,3,2,4,3,0,3,3,2,19000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3
3,Hagadur,1195,0,2,1,2,2,3,3,1,22000,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,3
3,Varthur,1147,0,2,1,3,7,3,3,3,18000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
4,ISRO Layout,1317,5,2,2,3,1,2,3,3,27000,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,3
3,Jayanagar,1200,10,2,2,2,2,3,3,2,22000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
3,Kaadubeesanahalli,950,5,2,4,2,1,2,3,2,23000,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,3
4,Hagadur,1910,0,3,2,3,3,3,3,2,33000,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
4,Kadugodi,1415,3,2,2,3,3,3,3,3,20000,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,3
3,Rajarajeshwari Nagar,1020,1,2,2,2,1,2,3,2,15000,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3
3,Thubarahalli,1200,2,2,2,4,0,2,3,1,20000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3,Rajarajeshwari Nagar,1200,0,2,2,2,0,2,3,2,14000,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
4,Kadugodi,1500,0,2,4,3,1,2,3,3,19000,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,3
3,Bilekahalli,950,10,2,3,2,2,2,3,2,17000,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,3
3,HSR Layout,1140,7,2,2,2,2,3,3,1,20000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
3,Cleveland Town,1466,17,2,1,4,3,1,3,2,42000,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,2
3,Munekolala,1210,0,2,2,2,12,1,3,1,23000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,3
3,Vignananagar,1295,10,2,2,2,2,2,3,1,21000,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,3
2,Malleshpalya,500,1,1,2,2,4,2,3,1,9500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
4,Varthur,1800,2,3,2,3,13,1,3,2,42000,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3
3,Rajarajeshwari Nagar,1100,10,2,1,2,2,2,3,2,14000,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,3
4,Haralur,1350,2,3,1,3,1,3,3,2,33000,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,3
3,Suddagunte Palya Ward,1200,1,2,2,2,7,3,3,1,28000,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,3
3,Katriguppe,1040,4,2,2,2,1,2,3,0,17000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3
3,Kodihalli,800,10,2,2,2,1,2,3,1,20000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3,Bellanduru,1351,5,2,2,2,2,2,3,1,30000,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,2
2,Munekolala,550,1,1,1,1,2,3,3,1,11000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2
2,Halasuru,800,15,1,2,1,1,1,3,1,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Ambalipura,1859,0,3,2,4,4,2,3,2,28000,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3
3,Haralur,1026,6,2,4,2,0,3,3,2,20000,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,3
3,Thubarahalli,1125,3,2,2,2,3,2,3,2,19500,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,3
3,Konena Agrahara Ward,1190,10,2,2,4,1,1,3,1,26000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4,Others,1594,2,3,4,3,7,2,3,1,37000,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,3
3,Shivanagara,1200,5,1,2,1,0,1,3,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Dodda Nekkundi,900,7,2,1,2,3,2,3,2,20000,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3
3,Hongasandra,800,3,1,2,2,2,1,3,1,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,Hemmigepura,1200,1,2,2,3,11,2,3,1,12000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3
3,Thubarahalli,1145,9,2,4,2,1,2,3,2,15750,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3
4,Varthur,1606,2,3,1,3,3,2,3,3,30000,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3
3,Ejipura,1200,8,2,1,2,2,2,3,1,30000,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,3
3,Kadugodi,1120,8,2,4,2,2,3,3,1,20000,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,3
4,Bellanduru,1485,0,2,1,3,11,2,3,2,30000,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,3
3,Yelchenahalli Ward,980,13,2,4,2,2,3,3,1,14000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,3
4,Ambalipura,1500,7,2,4,2,3,1,3,2,32000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,3
3,Kaggadasapura,1350,0,2,1,2,7,2,3,3,36000,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,2,3
3,Varthur,1250,0,2,4,2,3,1,3,1,25000,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3
4,HSR Layout,1800,3,2,2,3,1,3,3,1,38000,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3
3,Hagadur,1305,6,2,1,2,1,3,3,2,18000,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
3,Bommanahalli,1161,5,2,2,3,0,2,3,1,20000,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3
3,Dodda Nekkundi,1000,8,2,2,2,7,1,3,2,31000,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2
4,BTM Layout,1450,3,2,2,3,1,2,3,2,26000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
4,Kadugodi,2000,0,3,2,3,3,2,3,2,35000,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,3
2,Varthur,656,0,1,2,1,9,1,3,1,19000,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
3,Devarabeesanahalli,1365,1,2,2,3,4,3,3,2,30000,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,3
3,Subramanyapura,1100,8,1,2,4,1,1,3,2,9500,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,Bellanduru,1100,7,2,2,3,1,3,3,2,23000,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,2
3,Kundalahalli,1400,3,2,2,2,2,3,3,1,23000,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,3
4,Pantarapalya,1520,3,2,2,3,12,1,3,2,24000,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,3
4,Kundalahalli,1600,10,3,1,3,2,1,3,2,28000,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,3
4,Srinivasapura,1655,5,3,1,3,3,1,3,2,18000,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,3
4,Hoodi,950,0,2,1,3,3,2,3,2,14000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
3,Yediyur Ward,800,20,2,2,2,2,2,3,2,14000,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,3
4,AGS Layout,1460,3,2,2,3,2,2,3,3,18000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4,Brookefields,1520,10,3,1,3,2,2,3,3,29900,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
3,Hoodi,1259,0,2,2,2,7,2,3,2,25000,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
4,Hoodi,1600,0,3,2,3,2,2,3,3,22000,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,2
3,Kaadubeesanahalli,1199,0,2,2,2,6,3,3,1,32000,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,3
3,Kadugodi,1200,8,2,2,4,2,2,3,2,22000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3
3,GM Palya,1058,8,2,1,2,1,3,3,2,18000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3
3,Ramagondanahalli,1050,8,2,2,2,1,2,3,2,20000,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,3
4,C V Raman Nagar,1836,0,3,2,3,6,2,3,2,43000,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2
3,Malleshpalya,1120,5,2,1,3,0,2,3,2,20000,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3,C V Raman Nagar,1100,8,2,2,2,2,2,3,2,15000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
3,Varthur,1350,1,2,4,4,2,3,3,1,18000,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,3
3,Devarabeesanahalli,1110,10,2,2,2,2,1,3,1,20000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
4,Hoodi,2072,5,3,2,2,3,3,3,2,38000,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,2
3,Kaggadasapura,1100,2,2,2,2,0,2,3,2,22000,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,2
3,Hosakerehalli,700,0,1,1,2,0,1,3,2,10000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4,Bellanduru,1553,3,3,4,3,3,2,3,3,25000,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,3
3,Bhoganahalli,1035,6,2,2,2,1,3,3,1,21000,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3
4,Pattanduru Agrahara,1150,2,2,2,4,3,1,3,2,17500,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3
3,Varthur,1150,0,2,1,2,4,2,3,1,26000,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
3,Hagadur,875,2,2,1,2,3,2,3,2,21000,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3
4,Dodda Nekkundi,1406,3,3,2,3,6,2,3,1,33000,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4,Hanumantha Nagar,1800,10,2,1,4,2,2,3,3,27000,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
3,Hoodi,1470,3,2,2,2,5,2,3,2,25000,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,3
1,Hagadur,200,8,1,2,1,3,2,3,1,9000,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,3
4,AGS Layout,1270,5,2,2,3,0,1,3,1,22000,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,3
4,Hagadur,1675,5,3,4,3,4,2,3,3,30000,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,3
3,Hoodi,1400,5,3,1,3,8,2,3,3,30000,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
3,Bellanduru,1278,8,2,2,2,5,3,3,2,17000,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,3
3,Ejipura,1000,15,2,1,3,1,2,3,2,26000,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,3
3,Ramagondanahalli,1100,2,2,1,2,1,3,3,1,16500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4,Bellanduru,1749,0,3,2,3,8,2,3,2,37000,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
3,Udaya Nagar,1100,15,2,1,2,0,2,3,1,18000,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3
3,BTM Layout,950,7,2,3,2,1,2,3,1,18000,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2
3,Dodda Nekkundi,1220,5,2,2,2,2,2,3,2,20000,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,3
3,Hagadur,1245,0,2,4,2,4,3,3,2,26000,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,3
3,Dodda Nekkundi,850,0,2,1,2,4,2,3,1,18000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
3,Kumaraswamy Layout,990,0,2,1,2,2,2,3,1,15000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
1,Dodda Nekkundi,300,3,1,2,2,0,2,3,0,11500,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,3
3,Konena Agrahara Ward,1780,20,2,3,4,6,3,3,2,42000,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,3
3,Hagadur,1152,4,2,1,2,2,2,3,1,19500,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,3
3,Sarakki,1205,7,2,2,2,1,2,3,1,21000,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,3
4,Garudachara Palya,1610,7,2,2,3,14,1,3,3,36000,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,3
3,Bommanahalli,1200,0,2,2,2,2,2,3,2,16000,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,3
3,AGS Layout,1200,8,2,3,2,1,2,3,2,15000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3
2,BTM Layout,900,15,1,1,1,1,2,3,1,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,Dodda Nekkundi,700,1,2,2,2,0,3,3,0,19000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4,AGS Layout,1410,0,3,1,3,0,2,3,2,20000,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,2
3,Attiguppe,1000,5,2,2,3,1,1,3,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,HSR Layout,600,5,1,2,1,4,2,3,1,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Hoodi,1290,10,2,3,2,3,1,3,1,17000,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,3
4,Devarabeesanahalli,1250,10,2,1,3,5,2,3,3,30000,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,3
3,Munekolala,1300,4,2,2,2,3,3,3,1,20000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
4,Shakambari Nagar,1620,0,3,1,3,3,2,3,1,48000,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,3
4,Ambalipura,1650,0,3,3,4,0,2,3,3,36000,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3
4,Konena Agrahara Ward,1600,2,3,1,3,2,2,3,2,40000,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3
3,Basavanagudi,950,3,2,2,2,2,2,3,0,14750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
3,Kadugodi,1342,2,2,4,2,1,2,3,2,25000,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3
3,Bommanahalli,1300,8,2,4,2,3,2,3,3,25000,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,3
1,Domlur,450,0,1,1,1,1,2,3,0,8500,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,3
4,Kadugodi,1567,7,2,2,3,3,3,3,3,20000,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3
3,Varthur,1038,0,2,4,1,1,2,3,1,15000,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3
3,BTM Layout,1000,1,2,2,2,1,2,3,1,18000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
3,Konena Agrahara Ward,1200,10,2,2,4,2,3,3,2,32000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
4,Kamakshi Palya,1324,12,2,4,3,1,2,3,2,30000,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3
3,Hoodi,1356,9,2,4,2,2,2,3,2,21000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3
3,Kumaraswamy Layout,1170,5,2,2,2,1,1,3,2,18500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3,Marathahalli,1366,7,2,2,2,2,2,3,2,21000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
4,Konena Agrahara Ward,1200,5,3,4,3,2,2,3,2,25000,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,3
2,Suddagunte Palya Ward,400,8,1,1,1,2,1,3,1,8300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,HSR Layout,300,0,1,3,2,0,2,3,0,11500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Bommanahalli,1290,10,3,4,3,2,2,3,1,25000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
3,Gandhinagar,1100,10,2,2,2,2,1,3,2,25000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3
3,Hagadur,1240,0,2,2,2,1,3,3,3,18500,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
4,Others,1200,10,2,1,2,0,3,3,0,32000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
4,Basavanagudi,1300,3,2,2,3,4,2,3,2,35000,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,3
4,Bellanduru,1255,2,3,1,3,17,2,3,1,32000,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,2
3,Pattabhiram Nagar,950,20,2,4,2,2,2,3,2,23000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
3,Puttenahalli,1300,10,2,1,2,2,2,3,2,20000,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,3
3,Hoysala Nagara,1121,4,2,3,2,2,1,3,1,35000,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,3
4,Vasanthpura Ward,1350,3,2,1,3,3,2,3,1,19000,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,3
3,JP Nagar,800,10,2,1,2,3,2,3,1,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2,Hagadur,600,0,1,2,2,3,2,3,2,9500,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,3
3,Bellanduru,1185,3,2,2,3,2,2,3,2,23000,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3
3,C V Raman Nagar,800,10,1,2,1,4,2,3,1,19500,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3
3,Varthur,1050,1,2,2,2,4,3,3,1,16000,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,2
3,Jayanagar,1000,5,1,2,1,2,1,3,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Ambalipura,2018,0,3,2,3,4,3,3,1,45000,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2
4,Subramanyapura,1500,0,3,1,3,4,2,3,3,20000,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
3,Bellanduru,1229,0,2,1,2,2,3,3,2,27000,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,3
3,Varthur,1012,0,2,2,2,7,2,3,1,21500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
3,Hagadur,1200,2,2,4,2,1,3,3,2,25000,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,2,3
4,Rajarajeshwari Nagar,1260,1,2,1,3,4,3,3,1,19000,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,3
4,Devarabeesanahalli,2020,0,3,2,3,1,2,3,2,40000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3
3,Varthur,1000,0,2,2,2,0,1,3,2,25000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
3,Hagadur,1224,3,2,4,2,2,2,3,2,22500,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,3
3,C V Raman Nagar,1050,12,2,2,3,2,1,3,1,18000,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,3
4,Kadugodi,1431,0,3,2,3,2,2,3,2,19000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
